user,department,role,business_unit,login_count,logoff_count,night_login_count,weekend_login_count,unique_pc_count,night_login_ratio,weekend_login_ratio,pc_switching_frequency,usb_connect_count,usb_disconnect_count,usb_total_activity,usb_connect_ratio,file_copy_count,avg_daily_file_copy,max_daily_file_copy,email_sent_count,external_email_count,avg_attachment_count,avg_email_size,external_email_ratio,website_visit_count,unique_domain_count,avg_daily_web_activity,O,C,E,A,N,threat_label
JAD0609,2 - Sales,Salesman,1,438,438,0,0,3,0.0,0.0,0.0068,0,0,0,0.0,0,0.0,0,4968,2072,0.83,29751.06,0.4171,56052,156,162.0,18.0,23.0,26.0,36.0,33.0,0
JAJ0849,3 - Assembly,ProductionLineWorker,1,905,560,35,184,3,0.0387,0.2033,0.0033,0,0,0,0.0,0,0.0,0,427,219,0.64,30380.56,0.5129,4420,125,10.0,22.0,24.0,23.0,23.0,33.0,0
JAM0382,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2998,1499,0.44,30058.64,0.5,32870,147,95.0,25.0,23.0,41.0,17.0,23.0,0
JAV0361,6 - Security,ITAdmin,1,1384,1384,673,0,625,0.4863,0.0,0.4516,0,0,0,0.0,0,0.0,0,3659,1694,0.4,30021.06,0.463,39377,193,113.81,36.0,45.0,40.0,45.0,33.0,0
JBD0616,2 - Sales,Salesman,1,640,362,0,0,2,0.0,0.0,0.0031,5968,2977,8945,0.6672,339,2.67,8,5030,2523,0.53,29879.7,0.5016,56052,209,162.0,40.0,21.0,25.0,37.0,27.0,0
JBM0350,2 - SoftwareManagement,Manager,1,434,434,65,4,3,0.1498,0.0092,0.0069,0,0,0,0.0,0,0.0,0,4752,2142,0.19,30065.51,0.4508,49478,191,143.0,37.0,21.0,12.0,45.0,25.0,0
JCC0225,6 - Security,ITAdmin,1,1375,1375,637,0,639,0.4633,0.0,0.4647,0,0,0,0.0,0,0.0,0,3708,1880,0.0,29939.31,0.507,39408,163,113.9,47.0,45.0,40.0,15.0,18.0,0
JCG0316,2 - Sales,Salesman,1,734,469,0,0,2,0.0,0.0,0.0027,1387,690,2077,0.6678,2161,6.86,15,4986,2595,0.59,29950.03,0.5205,56052,209,162.0,47.0,36.0,32.0,25.0,33.0,0
JCR0172,2 - Sales,Salesman,1,723,407,0,98,1,0.0,0.1355,0.0014,338,168,506,0.668,406,3.87,11,5926,2764,0.51,30026.19,0.4664,65934,148,162.0,43.0,41.0,41.0,39.0,31.0,0
JCR0289,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,338,182,0.25,30218.05,0.5385,3460,102,10.0,32.0,43.0,33.0,33.0,29.0,0
JCR0770,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1003,473,0.75,29533.33,0.4716,10034,115,29.0,40.0,47.0,24.0,21.0,27.0,0
JCR0921,1 - Research,Physicist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3040,1586,0.41,30154.75,0.5217,32870,185,95.0,47.0,46.0,31.0,40.0,34.0,0
JCV0245,3 - Engineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3039,1501,0.21,30248.61,0.4939,32870,178,95.0,40.0,44.0,22.0,20.0,27.0,0
JCW0858,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4981,2640,0.2,30120.04,0.53,56052,219,162.0,14.0,35.0,22.0,41.0,39.0,0
JDB0169,2 - Sales,Salesman,1,620,346,0,0,1,0.0,0.0,0.0016,5464,2721,8185,0.6676,7791,22.52,27,4657,2234,0.19,30091.15,0.4797,56052,197,162.0,20.0,14.0,23.0,48.0,33.0,0
JDC0030,6 - Security,AdministrativeAssistant,1,894,512,0,233,3,0.0,0.2606,0.0034,380,190,570,0.6667,724,5.28,12,5071,3023,0.79,29954.44,0.5961,54378,255,114.0,31.0,18.0,19.0,21.0,26.0,0
JDF0593,3 - Assembly,ProductionLineWorker,1,805,508,52,38,3,0.0646,0.0472,0.0037,6296,3143,9439,0.667,403,2.74,10,351,129,0.21,30288.07,0.3675,3670,86,10.0,30.0,45.0,11.0,41.0,29.0,0
JER0404,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3022,1340,0.0,29980.78,0.4434,32870,150,95.0,38.0,46.0,18.0,16.0,30.0,0
JFC0557,2 - SoftwareManagement,SoftwareEngineer,1,615,346,0,0,1,0.0,0.0,0.0016,2785,1386,4171,0.6677,2839,8.23,18,3002,1300,0.69,30261.22,0.433,32870,107,95.0,22.0,16.0,23.0,40.0,33.0,0
JFC0757,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1056,534,0.0,29819.95,0.5057,10034,163,29.0,31.0,21.0,38.0,36.0,38.0,0
JGM0934,2 - SoftwareManagement,SoftwareEngineer,1,624,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3017,1604,0.81,30148.32,0.5317,32870,225,95.0,30.0,22.0,41.0,22.0,31.0,0
JGT0221,6 - Security,ITAdmin,1,586,586,286,0,368,0.4881,0.0,0.628,4,2,6,0.6667,1,1.0,1,1452,793,0.41,29915.67,0.5461,15438,204,113.51,45.0,30.0,16.0,40.0,18.0,1
JHP0583,3 - Assembly,ProductionLineWorker,1,853,538,37,111,3,0.0434,0.1301,0.0035,1629,812,2441,0.6673,1589,4.66,12,390,177,0.81,30542.01,0.4538,4020,81,10.0,37.0,25.0,40.0,42.0,37.0,0
JIG0128,2 - ManufacturingEngineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3030,1458,0.0,29878.8,0.4812,32775,167,95.0,25.0,45.0,35.0,18.0,27.0,0
JIM0095,3 - Engineering,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3677,1746,0.21,30263.84,0.4748,39444,166,114.0,10.0,18.0,21.0,15.0,35.0,0
JJB0127,2 - ManufacturingEngineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2973,1269,0.0,29869.87,0.4268,32870,153,95.0,26.0,21.0,38.0,30.0,32.0,0
JJB0700,3 - Assembly,ProductionLineWorker,1,371,371,0,0,2,0.0,0.0,0.0054,0,0,0,0.0,0,0.0,0,337,164,0.86,30183.64,0.4866,3460,78,10.0,15.0,19.0,39.0,37.0,28.0,0
JJH0292,3 - Assembly,ProductionLineWorker,1,658,384,0,4,3,0.0,0.0061,0.0046,0,0,0,0.0,0,0.0,0,339,167,0.67,30116.88,0.4926,3520,131,10.0,35.0,23.0,38.0,39.0,28.0,0
JJH0613,2 - Sales,Salesman,1,711,436,0,0,2,0.0,0.0,0.0028,2095,1046,3141,0.667,1641,5.1,14,5027,2245,0.66,30111.39,0.4466,56052,168,162.0,50.0,30.0,24.0,14.0,26.0,0
JJM0203,3 - Contracts,Engineer,1,424,262,0,0,2,0.0,0.0,0.0047,854,426,1280,0.6672,425,3.24,9,1876,836,0.71,29822.66,0.4456,20181,160,95.64,37.0,36.0,18.0,30.0,28.0,1
JKB0126,2 - ManufacturingEngineering,ElectricalEngineer,1,345,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3024,1591,0.0,29969.67,0.5261,32870,184,95.0,43.0,24.0,19.0,33.0,28.0,0
JKF0465,3 - Assembly,ProductionLineWorker,1,420,420,0,64,1,0.0,0.1524,0.0024,0,0,0,0.0,0,0.0,0,403,186,0.21,30485.91,0.4615,4200,95,10.0,10.0,37.0,12.0,17.0,32.0,0
JKJ0698,3 - Assembly,ProductionLineWorker,1,471,472,0,102,31,0.0,0.2166,0.0658,0,0,0,0.0,0,0.0,0,429,210,0.25,30403.49,0.4895,4420,107,10.0,16.0,38.0,16.0,22.0,28.0,0
JKM0303,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,330,163,0.52,29653.25,0.4939,3450,114,10.0,46.0,10.0,44.0,15.0,35.0,0
JLM0364,6 - Security,ITAdmin,1,1314,1314,632,0,598,0.481,0.0,0.4551,4,2,6,0.6667,1,1.0,1,3537,1397,0.22,29900.08,0.395,38165,161,113.93,35.0,22.0,15.0,25.0,37.0,1
JLW0053,1 - Research,LabManager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4717,1775,0.0,29752.75,0.3763,49478,98,143.0,42.0,41.0,18.0,38.0,31.0,0
JMB0308,2 - Sales,Salesman,1,157,157,3,0,1,0.0191,0.0,0.0064,16,8,24,0.6667,10,10.0,10,2203,1114,0.38,30247.5,0.5057,24789,118,162.02,41.0,44.0,34.0,14.0,32.0,1
JMC0925,1 - Research,Physicist,1,779,505,49,4,5,0.0629,0.0051,0.0064,0,0,0,0.0,0,0.0,0,3372,1312,0.71,29744.96,0.3891,32870,103,95.0,33.0,10.0,23.0,19.0,31.0,0
JMD0520,3 - FieldService,Technician,1,699,428,20,2,36,0.0286,0.0029,0.0515,1315,651,1966,0.6689,1893,6.09,15,1009,415,0.59,29825.7,0.4113,10034,99,29.0,21.0,45.0,16.0,38.0,29.0,0
JMH0543,1 - Research,Scientist,1,404,228,0,0,1,0.0,0.0,0.0025,0,0,0,0.0,0,0.0,0,2003,717,0.19,29769.81,0.358,21660,70,95.0,44.0,25.0,37.0,13.0,34.0,0
JMK0099,3 - Engineering,SystemsEngineer,1,735,465,0,0,3,0.0,0.0,0.0041,279,138,417,0.6691,555,5.84,13,2989,1779,0.61,30005.85,0.5952,32870,230,95.0,40.0,37.0,41.0,41.0,25.0,0
JML0909,3 - FieldService,Technician,1,621,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,1010,521,0.8,29947.14,0.5158,10034,144,29.0,24.0,32.0,39.0,40.0,21.0,0
JMW0638,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1007,466,0.43,29692.45,0.4628,10034,83,29.0,43.0,21.0,30.0,18.0,30.0,0
JNA0559,2 - SoftwareManagement,SoftwareEngineer,1,345,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3020,1613,0.0,29977.27,0.5341,32870,239,95.0,10.0,10.0,41.0,10.0,31.0,0
JNJ0556,2 - SoftwareManagement,ComputerScientist,1,345,346,0,0,1,0.0,0.0,0.0029,5995,2992,8987,0.6671,7977,23.05,27,3009,1568,0.51,29755.3,0.5211,32870,202,95.0,43.0,45.0,22.0,33.0,34.0,0
JOL0024,3 - Training,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3640,1421,0.38,30163.21,0.3904,39330,57,114.0,50.0,40.0,24.0,21.0,29.0,0
JOM0750,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5045,2697,0.0,29785.9,0.5346,56052,212,162.0,35.0,46.0,25.0,40.0,29.0,0
JPA0667,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2980,1403,0.69,30057.59,0.4708,32870,176,95.0,49.0,42.0,34.0,35.0,27.0,0
JPW0741,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4984,2053,0.0,30172.7,0.4119,56052,127,162.0,40.0,38.0,44.0,30.0,33.0,0
JRF0835,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,339,171,0.5,29995.89,0.5044,3460,157,10.0,44.0,33.0,18.0,37.0,18.0,0
JRG0207,6 - Security,SecurityGuard,1,287,287,2,0,1,0.007,0.0,0.0035,46,23,69,0.6667,27,9.0,10,3842,1443,0.35,30006.22,0.3756,40185,99,143.01,42.0,37.0,40.0,21.0,27.0,1
JRH0455,3 - Assembly,ProductionLineWorker,1,55,55,0,0,1,0.0,0.0,0.0182,0,0,0,0.0,0,0.0,0,51,25,0.12,30164.45,0.4902,550,55,10.0,19.0,21.0,42.0,20.0,34.0,0
JRL0574,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,331,173,0.0,31158.63,0.5227,3450,151,10.0,19.0,26.0,35.0,47.0,40.0,0
JRS0362,6 - Security,ITAdmin,1,1388,1388,662,0,636,0.4769,0.0,0.4582,0,0,0,0.0,0,0.0,0,3689,1463,0.0,29804.54,0.3966,39444,134,114.0,50.0,50.0,14.0,37.0,24.0,0
JSA0775,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,991,617,0.77,29922.82,0.6226,10034,229,29.0,50.0,46.0,42.0,19.0,33.0,0
JSH0330,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1049,526,0.2,29548.92,0.5014,10034,122,29.0,20.0,16.0,23.0,24.0,28.0,0
JTM0223,6 - Security,ITAdmin,1,748,630,275,0,361,0.3676,0.0,0.4826,4,2,6,0.6667,1,1.0,1,1489,801,0.67,30497.31,0.5379,16026,178,113.66,35.0,48.0,20.0,21.0,30.0,1
JTS0389,1 - Research,Scientist,1,423,423,0,0,3,0.0,0.0,0.0071,270,134,404,0.6683,376,4.13,10,3335,1755,0.17,29978.41,0.5262,32870,168,95.0,31.0,36.0,11.0,44.0,32.0,0
JXH0493,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5008,2641,0.18,29656.41,0.5274,56052,141,162.0,36.0,32.0,23.0,15.0,31.0,0
JZD0888,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,996,392,0.0,30272.17,0.3936,10034,80,29.0,20.0,20.0,30.0,14.0,30.0,0
KAC0124,2 - ManufacturingEngineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3058,1483,0.0,29909.22,0.485,32870,162,95.0,33.0,14.0,30.0,18.0,33.0,0
KAL0395,2 - SoftwareManagement,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3021,1124,0.46,29949.01,0.3721,32775,117,95.0,13.0,24.0,22.0,28.0,29.0,0
KAT0270,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3045,1786,0.82,30066.24,0.5865,32870,218,95.0,21.0,24.0,39.0,23.0,27.0,0
KAT0489,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5023,2051,0.66,30066.72,0.4083,56052,116,162.0,22.0,41.0,36.0,23.0,26.0,0
KBB0189,Unknown,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3719,1792,0.41,29958.81,0.4818,39444,139,114.0,49.0,23.0,16.0,33.0,30.0,0
KBC0054,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2980,1073,0.0,30030.82,0.3601,32870,135,95.0,42.0,43.0,17.0,41.0,32.0,0
KBG0549,1 - Research,Scientist,1,650,369,0,0,3,0.0,0.0,0.0046,216,108,324,0.6667,377,4.49,12,3365,2033,0.6,29760.36,0.6042,32870,233,95.0,16.0,19.0,37.0,10.0,32.0,0
KBL0260,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3014,1782,0.0,30228.65,0.5912,32870,179,95.0,16.0,15.0,48.0,16.0,32.0,0
KBP0008,Unknown,VicePresident,1,733,464,0,0,2,0.0,0.0,0.0027,0,0,0,0.0,0,0.0,0,9145,5143,0.5,29927.39,0.5624,103800,222,300.0,23.0,18.0,40.0,11.0,34.0,0
KBS0874,2 - Sales,Salesman,1,616,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,5062,2555,0.7,29951.89,0.5047,56052,173,162.0,23.0,39.0,37.0,33.0,29.0,0
KCB0815,2 - SoftwareManagement,SoftwareEngineer,1,625,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3061,1380,0.2,29839.64,0.4508,32870,167,95.0,16.0,40.0,18.0,36.0,31.0,0
KCF0045,6 - Security,ITAdmin,1,1390,1390,654,0,640,0.4705,0.0,0.4604,0,0,0,0.0,0,0.0,0,3654,1506,0.32,29966.67,0.4122,39209,123,113.65,40.0,39.0,16.0,27.0,31.0,0
KCO0122,1 - IndustrialEngineering,IndustrialEngineer,1,719,442,59,5,2,0.0821,0.007,0.0028,1404,701,2105,0.667,1593,5.24,13,3033,1760,0.62,29939.5,0.5803,32870,210,95.0,30.0,32.0,26.0,38.0,33.0,0
KCS0173,2 - Sales,Salesman,1,685,413,0,0,3,0.0,0.0,0.0044,714,354,1068,0.6685,260,2.74,7,4679,1826,0.66,29892.8,0.3903,52938,139,153.0,39.0,20.0,50.0,20.0,30.0,0
KDS0349,1 - Research,LabManager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4745,2646,0.0,29857.75,0.5576,49478,218,143.0,18.0,23.0,20.0,32.0,29.0,0
KDT0346,3 - FieldService,Technician,1,622,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,1003,401,0.73,29512.93,0.3998,10034,92,29.0,36.0,41.0,10.0,22.0,33.0,0
KES0729,2 - Sales,Salesman,1,632,366,0,0,3,0.0,0.0,0.0047,0,0,0,0.0,0,0.0,0,5014,2086,0.56,29916.33,0.416,56052,116,162.0,20.0,10.0,24.0,45.0,31.0,0
KJA0152,2 - Payroll,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3687,2003,0.0,30118.11,0.5433,39444,184,114.0,16.0,16.0,39.0,38.0,34.0,0
KJG0910,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,991,592,0.37,30400.83,0.5974,10034,196,29.0,37.0,10.0,31.0,18.0,29.0,0
KJJ0293,3 - Assembly,ProductionLineWorker,1,691,424,0,0,2,0.0,0.0,0.0029,687,342,1029,0.6676,530,3.63,11,333,159,0.95,29943.15,0.4775,3460,109,10.0,41.0,42.0,23.0,39.0,33.0,0
KJM0887,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1005,481,0.69,30238.22,0.4786,10034,121,29.0,31.0,47.0,14.0,16.0,32.0,0
KJP0371,6 - Security,ITAdmin,1,1394,1394,687,0,635,0.4928,0.0,0.4555,0,0,0,0.0,0,0.0,0,3700,2007,0.73,29843.62,0.5424,39403,169,113.88,36.0,21.0,25.0,15.0,30.0,0
KJS0618,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5059,2289,0.39,30218.5,0.4525,56052,152,162.0,19.0,15.0,20.0,10.0,37.0,0
KJW0416,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3037,1419,0.0,29920.06,0.4672,32775,185,95.0,50.0,46.0,39.0,41.0,30.0,0
KKC0683,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3054,1083,0.0,29881.93,0.3546,32870,98,95.0,32.0,37.0,37.0,48.0,35.0,0
KKS0119,4 - QualityControl,Manager,1,615,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,4684,2673,0.73,29747.17,0.5707,49478,271,143.0,15.0,28.0,39.0,33.0,27.0,0
KKW0879,2 - Sales,Salesman,1,451,451,20,37,2,0.0443,0.082,0.0044,6501,3244,9745,0.6671,1534,4.71,13,5158,2446,0.24,29904.64,0.4742,61722,151,162.0,36.0,42.0,21.0,31.0,27.0,0
KLH0596,3 - Assembly,ProductionLineWorker,1,294,294,2,1,1,0.0068,0.0034,0.0034,38,19,57,0.6667,53,26.5,27,279,123,0.3,30431.44,0.4409,2911,91,9.97,30.0,10.0,35.0,12.0,29.0,1
KLM0639,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1018,470,0.0,29608.37,0.4617,10005,122,29.0,20.0,15.0,24.0,40.0,26.0,0
KMB0922,1 - Research,Scientist,1,728,460,52,5,34,0.0714,0.0069,0.0467,733,366,1099,0.667,1209,5.57,14,3027,1697,0.57,30161.25,0.5606,32775,219,95.0,43.0,43.0,17.0,24.0,27.0,0
KMS0657,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1006,405,0.0,30248.98,0.4026,10034,63,29.0,17.0,31.0,21.0,17.0,29.0,0
KMW0545,1 - Research,Physicist,1,621,346,0,0,1,0.0,0.0,0.0016,257,128,385,0.6675,493,4.93,11,3025,1500,0.61,30083.89,0.4959,31140,163,90.0,19.0,16.0,18.0,23.0,32.0,0
KNB0022,2 - EmployeeRelations,HumanResourceSpecialist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3646,1738,0.41,29887.8,0.4767,39444,155,114.0,22.0,38.0,45.0,16.0,30.0,0
KNG0672,1 - Research,Physicist,1,301,301,0,0,1,0.0,0.0,0.0033,0,0,0,0.0,0,0.0,0,2611,1325,0.37,29754.76,0.5075,28595,178,95.0,21.0,40.0,18.0,20.0,27.0,0
KNW0644,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1015,513,0.36,30269.34,0.5054,10034,139,29.0,15.0,20.0,23.0,15.0,25.0,0
KPC0073,2 - SoftwareManagement,ComputerScientist,1,154,154,4,0,1,0.026,0.0,0.0065,16,8,24,0.6667,0,0.0,0,1311,475,0.71,29806.75,0.3623,14158,130,95.02,44.0,30.0,11.0,16.0,23.0,1
KPP0452,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,341,118,0.38,29569.39,0.346,3460,65,10.0,44.0,46.0,44.0,16.0,19.0,0
KPR0497,2 - Sales,Salesman,1,739,461,0,0,2,0.0,0.0,0.0027,0,0,0,0.0,0,0.0,0,5028,2523,0.74,29795.26,0.5018,56052,184,162.0,50.0,43.0,43.0,20.0,29.0,0
KQC0708,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,167,0.0,30999.67,0.497,3460,106,10.0,34.0,18.0,39.0,42.0,23.0,0
KQS0415,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3032,1586,0.4,30273.46,0.5231,32775,162,95.0,35.0,42.0,13.0,14.0,34.0,0
KRG0158,Unknown,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3710,1771,0.35,30110.48,0.4774,39444,162,114.0,34.0,38.0,42.0,14.0,27.0,0
KRL0062,2 - SoftwareManagement,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3691,1890,0.0,30107.26,0.5121,39444,213,114.0,37.0,16.0,17.0,20.0,33.0,0
KRL0501,2 - Sales,Salesman,1,265,265,0,0,1,0.0,0.0,0.0038,1130,562,1692,0.6678,578,3.28,11,3871,1857,0.0,29971.57,0.4797,43049,238,162.45,18.0,27.0,23.0,28.0,26.0,1
KRM0541,1 - Research,Scientist,1,364,364,0,0,19,0.0,0.0,0.0522,0,0,0,0.0,0,0.0,0,3022,1551,0.23,29996.56,0.5132,31050,178,90.0,40.0,20.0,38.0,36.0,23.0,0
KRV0372,6 - Security,ITAdmin,1,1410,1410,690,0,630,0.4894,0.0,0.4468,0,0,0,0.0,0,0.0,0,3711,2036,0.65,29972.5,0.5486,39444,253,114.0,40.0,39.0,25.0,35.0,32.0,0
KSH0569,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2998,1363,0.73,30032.9,0.4546,32870,195,95.0,15.0,39.0,23.0,14.0,22.0,0
KSP0357,6 - Security,ITAdmin,1,945,945,438,0,519,0.4635,0.0,0.5492,0,0,0,0.0,0,0.0,0,2496,886,0.4,29929.71,0.355,27018,127,114.0,41.0,40.0,29.0,19.0,24.0,0
KSP0966,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,333,187,0.0,28846.27,0.5616,3460,144,10.0,42.0,36.0,19.0,24.0,35.0,0
KTG0091,3 - Engineering,MaterialsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2992,1647,0.34,29931.12,0.5505,32870,205,95.0,46.0,41.0,16.0,15.0,29.0,0
KVS0425,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3014,1457,0.39,29802.26,0.4834,32775,144,95.0,20.0,19.0,21.0,30.0,35.0,0
KVT0028,5 - Medical,Nurse,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3041,1433,0.38,29921.49,0.4712,32870,158,95.0,44.0,20.0,35.0,19.0,37.0,0
KWC0004,Unknown,VicePresident,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,8997,5123,0.2,29790.96,0.5694,98610,242,285.0,23.0,38.0,39.0,20.0,27.0,0
KWE0082,3 - Engineering,MechanicalEngineer,1,621,346,0,0,1,0.0,0.0,0.0016,1424,707,2131,0.6682,2234,7.03,15,3028,1654,0.62,30101.32,0.5462,32870,183,95.0,38.0,43.0,19.0,48.0,35.0,0
LAF0991,1 - IndustrialEngineering,IndustrialEngineer,1,613,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3025,1489,0.85,30018.6,0.4922,32870,133,95.0,40.0,39.0,36.0,22.0,34.0,0
LAM0911,1 - Research,LabManager,1,606,346,0,0,1,0.0,0.0,0.0017,0,0,0,0.0,0,0.0,0,4728,2607,0.36,29760.41,0.5514,49478,237,143.0,42.0,43.0,27.0,38.0,22.0,0
LAP0338,3 - FieldService,Technician,1,874,488,0,241,1,0.0,0.2757,0.0011,0,0,0,0.0,0,0.0,0,1420,693,0.2,30193.41,0.488,14123,131,29.0,42.0,23.0,33.0,45.0,31.0,0
LBC0356,6 - Security,ITAdmin,1,1662,1391,654,0,636,0.3935,0.0,0.3827,0,0,0,0.0,0,0.0,0,3696,2106,0.7,30267.59,0.5698,39444,247,114.0,40.0,30.0,40.0,21.0,41.0,0
LBF0214,6 - Security,SecurityGuard,1,1015,658,55,232,2,0.0542,0.2286,0.002,941,470,1411,0.6669,1236,4.65,13,6135,2425,0.55,29886.14,0.3953,68400,157,150.0,18.0,44.0,18.0,38.0,28.0,0
LBH0942,2 - SoftwareManagement,SoftwareEngineer,1,819,453,0,199,1,0.0,0.243,0.0012,7785,3882,11667,0.6673,10889,24.04,27,3918,1366,0.2,30037.76,0.3486,43035,135,95.0,40.0,42.0,23.0,30.0,29.0,0
