user,day,logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,is_insider
HBA3736,2010-01-05,2,1,1,0.0,0.0,5.0,3.0,7.0,0.0,7.0,1109136.0,54.0,1.0,11,2,1,0
HDA6776,2010-01-05,5,3,1,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1454564.0,40.0,3.0,9,4,7,0
HLN2478,2010-01-05,2,0,2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,379276.0,87.0,0.0,1,3,12,0
HLZ9923,2010-01-05,1,1,1,0.0,0.0,3.0,1.0,7.0,1.0,7.0,1772428.0,89.0,1.0,11,5,4,0
HMR4907,2010-01-05,1,0,2,0.0,0.0,4.0,1.0,5.0,0.0,4.0,993527.0,114.0,5.0,4,3,23,0
HVG7968,2010-01-05,1,1,1,2.0,0.0,0.0,0.0,11.0,0.0,10.0,3040635.0,92.0,1.0,8,3,15,0
IAC0900,2010-01-05,5,2,1,0.0,0.0,1.0,0.0,5.0,1.0,2.0,360359.0,118.0,3.0,0,0,4,0
ICP9160,2010-01-05,3,1,1,0.0,0.0,1.0,1.0,7.0,2.0,11.0,3216044.0,113.0,4.0,4,0,16,0
ICR6722,2010-01-05,2,2,1,0.0,0.0,9.0,0.0,4.0,1.0,2.0,722115.0,56.0,0.0,11,2,25,0
IDI9618,2010-01-05,1,0,1,0.0,0.0,1.0,1.0,7.0,2.0,7.0,1875972.0,72.0,0.0,1,6,13,0
IFO6698,2010-01-05,1,0,1,0.0,0.0,1.0,0.0,6.0,2.0,10.0,1580979.0,68.0,0.0,11,6,20,0
IIY1438,2010-01-05,2,0,2,0.0,0.0,0.0,0.0,14.0,3.0,17.0,4405388.0,63.0,2.0,6,4,23,0
IVL8082,2010-01-05,1,0,1,2.0,0.0,2.0,0.0,13.0,2.0,10.0,1933996.0,111.0,5.0,9,4,12,0
JDE8246,2010-01-05,1,0,1,3.0,0.0,2.0,1.0,6.0,1.0,4.0,870140.0,75.0,0.0,3,2,23,0
JMM0438,2010-01-05,6,2,2,1.0,0.0,13.0,3.0,6.0,1.0,0.0,257026.0,126.0,2.0,6,1,8,0
JPS8745,2010-01-05,3,4,1,0.0,0.0,3.0,0.0,3.0,0.0,4.0,1401953.0,61.0,2.0,11,0,12,0
JVA8961,2010-01-05,5,0,2,0.0,0.0,1.0,1.0,3.0,1.0,4.0,753133.0,88.0,4.0,4,2,20,0
JXM6997,2010-01-05,4,2,2,0.0,0.0,9.0,3.0,10.0,4.0,6.0,982916.0,73.0,1.0,7,2,15,0
KFW8041,2010-01-05,2,1,1,0.0,0.0,3.0,1.0,4.0,0.0,2.0,491647.0,36.0,3.0,2,1,19,0
KIX3704,2010-01-05,3,2,1,3.0,0.0,2.0,0.0,1.0,1.0,0.0,10270.0,46.0,1.0,5,1,24,0
KJX0944,2010-01-05,3,1,2,0.0,0.0,5.0,2.0,4.0,2.0,3.0,571978.0,87.0,4.0,8,0,8,0
KVI1669,2010-01-05,1,0,1,0.0,0.0,2.0,1.0,2.0,0.0,3.0,184499.0,31.0,0.0,5,4,17,0
KYR0991,2010-01-05,1,0,1,2.0,0.0,1.0,0.0,4.0,2.0,5.0,1741894.0,112.0,9.0,5,6,8,0
LDO0211,2010-01-05,2,2,2,0.0,0.0,3.0,1.0,7.0,2.0,8.0,1644883.0,42.0,0.0,4,4,8,0
LGT9691,2010-01-05,3,1,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,781057.0,49.0,1.0,4,3,21,0
LJE6857,2010-01-05,8,2,1,0.0,0.0,7.0,3.0,11.0,1.0,8.0,1656106.0,112.0,0.0,9,2,21,0
LME4168,2010-01-05,1,0,1,0.0,0.0,3.0,2.0,10.0,2.0,9.0,2155835.0,28.0,0.0,5,2,14,0
LMQ7847,2010-01-05,2,0,1,0.0,0.0,1.0,1.0,8.0,0.0,3.0,848103.0,117.0,2.0,5,0,19,0
LRR4710,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,8.0,2205547.0,109.0,2.0,6,4,3,0
LWC6973,2010-01-05,1,1,1,0.0,0.0,1.0,1.0,12.0,5.0,11.0,2157446.0,29.0,1.0,11,3,5,0
LYE5717,2010-01-05,2,1,2,1.0,0.0,1.0,1.0,8.0,3.0,8.0,2337331.0,106.0,2.0,7,0,15,0
MAP5551,2010-01-05,3,3,1,0.0,0.0,2.0,1.0,4.0,2.0,4.0,1375356.0,91.0,1.0,2,2,10,0
MDR4757,2010-01-05,3,0,1,1.0,0.0,1.0,1.0,6.0,1.0,6.0,1013032.0,101.0,6.0,3,1,4,0
MGI5307,2010-01-05,3,3,1,0.0,0.0,2.0,1.0,7.0,3.0,5.0,1009374.0,127.0,9.0,1,1,17,0
MLE3810,2010-01-05,2,1,1,0.0,0.0,0.0,0.0,10.0,5.0,8.0,1958298.0,103.0,4.0,6,4,19,0
MNL1438,2010-01-05,1,0,1,0.0,0.0,1.0,0.0,6.0,2.0,8.0,1671275.0,86.0,0.0,5,3,15,0
MSH7807,2010-01-05,2,2,1,1.0,0.0,0.0,0.0,7.0,2.0,4.0,1305834.0,66.0,0.0,1,4,12,0
MUB0827,2010-01-05,1,0,1,0.0,0.0,3.0,2.0,3.0,2.0,4.0,1214502.0,105.0,0.0,4,4,15,0
NBM1814,2010-01-05,2,0,2,0.0,0.0,0.0,0.0,12.0,0.0,8.0,2311494.0,115.0,4.0,5,6,27,0
NDV4503,2010-01-05,3,1,2,0.0,0.0,4.0,2.0,8.0,4.0,9.0,2227709.0,67.0,0.0,2,5,4,0
NHY9248,2010-01-05,4,2,3,0.0,0.0,4.0,0.0,2.0,1.0,1.0,334613.0,97.0,3.0,9,4,17,0
NJE9267,2010-01-05,1,0,1,0.0,0.0,1.0,1.0,5.0,3.0,5.0,1424249.0,85.0,1.0,1,6,9,0
NJT3274,2010-01-05,1,0,1,0.0,0.0,2.0,0.0,3.0,0.0,1.0,438110.0,106.0,4.0,4,3,9,0
NRI9556,2010-01-05,2,1,1,0.0,0.0,1.0,0.0,2.0,2.0,1.0,428611.0,139.0,2.0,7,6,3,0
NRU3936,2010-01-05,1,0,1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,98459.0,43.0,3.0,7,5,4,0
ODH5540,2010-01-05,2,1,1,0.0,0.0,0.0,0.0,8.0,2.0,6.0,2072467.0,54.0,2.0,1,4,17,0
OEM8566,2010-01-05,3,1,1,0.0,0.0,0.0,0.0,6.0,3.0,4.0,876277.0,74.0,2.0,8,6,23,0
OET6830,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,12.0,1.0,10.0,2204705.0,72.0,0.0,3,3,25,0
OLL2272,2010-01-05,2,1,1,0.0,0.0,1.0,0.0,10.0,1.0,10.0,2165986.0,107.0,1.0,10,5,3,0
OLN5687,2010-01-05,2,1,1,2.0,0.0,0.0,0.0,6.0,3.0,3.0,962865.0,32.0,1.0,1,1,17,0
OMU2669,2010-01-05,4,0,2,0.0,0.0,1.0,0.0,8.0,3.0,10.0,2499042.0,71.0,1.0,8,6,26,0
OQO5535,2010-01-05,2,1,1,0.0,0.0,6.0,1.0,8.0,0.0,12.0,3379526.0,58.0,0.0,11,4,25,0
OYC3975,2010-01-05,1,1,1,0.0,0.0,1.0,1.0,5.0,0.0,5.0,1145980.0,77.0,2.0,7,5,5,0
PAJ4367,2010-01-05,4,0,1,0.0,0.0,3.0,2.0,5.0,3.0,2.0,650617.0,97.0,4.0,11,3,4,0
PGI3675,2010-01-05,1,1,1,0.0,0.0,1.0,1.0,13.0,9.0,12.0,3286581.0,104.0,6.0,0,6,26,0
PJY0876,2010-01-05,1,0,1,0.0,0.0,1.0,0.0,13.0,4.0,14.0,3872692.0,93.0,6.0,5,0,6,0
PPH0228,2010-01-05,6,3,2,0.0,0.0,0.0,0.0,16.0,6.0,14.0,3993502.0,103.0,2.0,0,0,13,0
PUQ6424,2010-01-05,5,1,1,0.0,0.0,0.0,0.0,8.0,2.0,7.0,1745574.0,83.0,0.0,2,3,4,0
QCT4158,2010-01-05,1,0,1,0.0,0.0,7.0,3.0,3.0,0.0,2.0,471512.0,80.0,2.0,9,5,14,0
QHQ5150,2010-01-05,1,0,1,0.0,0.0,3.0,1.0,5.0,3.0,2.0,669997.0,81.0,1.0,2,5,27,0
QOY4162,2010-01-05,1,1,1,0.0,0.0,1.0,1.0,6.0,0.0,7.0,2063243.0,31.0,0.0,6,3,18,0
QSC3123,2010-01-05,2,0,1,1.0,0.0,3.0,1.0,17.0,1.0,18.0,4089566.0,46.0,5.0,9,4,25,0
QUT1345,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,13.0,4.0,10.0,2519464.0,92.0,7.0,1,3,12,0
RCE5876,2010-01-05,1,1,1,0.0,0.0,0.0,0.0,10.0,6.0,8.0,1795581.0,102.0,6.0,8,6,1,0
RLI6273,2010-01-05,5,0,2,0.0,0.0,0.0,0.0,4.0,3.0,6.0,1798636.0,110.0,4.0,1,4,22,0
RUT1946,2010-01-05,4,2,1,0.0,0.0,3.0,2.0,10.0,3.0,5.0,1312560.0,31.0,1.0,9,2,23,0
SBF1746,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,13.0,1.0,13.0,3188963.0,92.0,2.0,7,6,22,0
SDT4191,2010-01-05,4,1,1,3.0,0.0,5.0,1.0,7.0,1.0,5.0,1557698.0,54.0,1.0,0,0,14,0
SEX5010,2010-01-05,2,1,1,0.0,0.0,3.0,2.0,11.0,2.0,11.0,2420819.0,121.0,3.0,10,6,12,0
SHV5792,2010-01-05,1,1,1,4.0,0.0,2.0,1.0,6.0,1.0,5.0,1058354.0,109.0,2.0,7,1,7,0
SSY7686,2010-01-05,1,0,1,0.0,0.0,3.0,1.0,14.0,1.0,8.0,2380895.0,94.0,0.0,5,2,13,0
TPH4125,2010-01-05,3,1,1,0.0,0.0,1.0,1.0,13.0,2.0,9.0,2462941.0,93.0,4.0,1,5,27,0
TPY8677,2010-01-05,6,4,2,0.0,0.0,1.0,1.0,4.0,1.0,4.0,1166536.0,65.0,2.0,3,5,8,0
TTJ2624,2010-01-05,2,0,1,0.0,0.0,0.0,0.0,8.0,5.0,6.0,1274298.0,74.0,1.0,9,6,22,0
TTS7860,2010-01-05,2,1,2,0.0,0.0,2.0,0.0,3.0,0.0,2.0,521467.0,100.0,5.0,11,5,9,0
TVL8047,2010-01-05,4,1,1,0.0,0.0,1.0,1.0,8.0,1.0,9.0,1903681.0,107.0,7.0,2,4,12,0
TWU8511,2010-01-05,1,1,1,3.0,0.0,1.0,1.0,13.0,0.0,6.0,1757523.0,70.0,2.0,8,2,26,0
UBE4939,2010-01-05,5,1,2,0.0,0.0,6.0,1.0,11.0,2.0,8.0,2506215.0,67.0,3.0,1,0,18,0
UEH9251,2010-01-05,5,3,1,0.0,0.0,1.0,0.0,17.0,2.0,20.0,4548659.0,19.0,0.0,8,0,10,0
UKR6395,2010-01-05,3,0,1,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1952994.0,33.0,0.0,2,2,13,0
ULT2722,2010-01-05,2,0,1,0.0,0.0,2.0,2.0,7.0,2.0,4.0,817368.0,54.0,0.0,4,0,25,0
UQK8227,2010-01-05,3,5,1,0.0,0.0,3.0,0.0,10.0,0.0,9.0,1184302.0,83.0,6.0,0,3,11,0
USS4618,2010-01-05,3,0,2,1.0,0.0,3.0,1.0,4.0,0.0,0.0,145192.0,105.0,2.0,0,5,11,0
UUU6648,2010-01-05,2,3,1,0.0,0.0,7.0,3.0,4.0,0.0,2.0,382573.0,67.0,3.0,0,6,16,0
VBL5911,2010-01-05,5,5,2,0.0,0.0,0.0,0.0,9.0,2.0,7.0,1910070.0,38.0,0.0,11,3,14,0
VBW2813,2010-01-05,3,2,1,0.0,0.0,9.0,4.0,9.0,2.0,4.0,861220.0,45.0,2.0,3,6,15,0
VDL1237,2010-01-05,2,2,2,0.0,0.0,5.0,2.0,5.0,1.0,7.0,1502682.0,64.0,5.0,4,6,10,0
VFU0073,2010-01-05,3,0,2,0.0,0.0,1.0,0.0,14.0,3.0,18.0,4652846.0,102.0,0.0,9,6,8,0
VIZ5045,2010-01-05,4,4,1,0.0,0.0,1.0,1.0,7.0,3.0,7.0,1298175.0,69.0,5.0,0,3,1,0
VKX2883,2010-01-05,2,1,2,0.0,0.0,2.0,0.0,3.0,1.0,2.0,819390.0,111.0,1.0,10,2,6,0
VNI5142,2010-01-05,2,0,2,2.0,0.0,0.0,0.0,3.0,0.0,3.0,816712.0,101.0,5.0,8,6,22,0
VVU9026,2010-01-05,3,1,2,0.0,0.0,3.0,1.0,6.0,1.0,10.0,1449683.0,26.0,0.0,11,1,11,0
VVY1052,2010-01-05,1,1,1,0.0,0.0,4.0,2.0,12.0,3.0,6.0,1809088.0,88.0,2.0,2,2,15,0
VXF8934,2010-01-05,3,0,2,0.0,0.0,1.0,0.0,9.0,2.0,11.0,2343687.0,125.0,8.0,4,0,22,0
WAR1091,2010-01-05,2,2,1,0.0,0.0,0.0,0.0,7.0,1.0,12.0,2921813.0,77.0,3.0,7,5,27,0
WBM5944,2010-01-05,2,0,1,0.0,0.0,2.0,0.0,7.0,3.0,5.0,965011.0,28.0,0.0,6,4,25,0
WLH0216,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,6.0,0.0,9.0,2489514.0,116.0,3.0,5,0,8,0
WOC7649,2010-01-05,3,4,2,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1429019.0,130.0,4.0,4,1,8,0
WVH6316,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,3.0,2.0,2.0,892151.0,69.0,8.0,9,3,15,0
XDT1792,2010-01-05,2,3,1,0.0,0.0,6.0,4.0,11.0,6.0,14.0,3155551.0,86.0,3.0,5,3,6,0
XGF2493,2010-01-05,1,0,1,1.0,0.0,1.0,1.0,18.0,5.0,12.0,3235764.0,52.0,2.0,2,5,23,0
XGZ9360,2010-01-05,4,1,2,0.0,0.0,4.0,2.0,8.0,0.0,3.0,913820.0,118.0,0.0,2,1,0,0
XHL6619,2010-01-05,3,1,1,0.0,0.0,1.0,0.0,13.0,2.0,16.0,3005700.0,77.0,1.0,2,6,13,0
XTJ9675,2010-01-05,2,0,1,0.0,0.0,2.0,0.0,7.0,0.0,7.0,2059967.0,29.0,0.0,0,3,2,0
XXP1655,2010-01-05,1,1,2,0.0,0.0,0.0,0.0,19.0,2.0,18.0,5070798.0,88.0,0.0,8,5,25,0
YAE2296,2010-01-05,2,3,2,0.0,0.0,0.0,0.0,13.0,6.0,9.0,2618719.0,134.0,2.0,6,1,16,0
YDM6963,2010-01-05,2,0,1,1.0,0.0,1.0,0.0,4.0,2.0,3.0,837471.0,115.0,2.0,3,0,7,0
YIO5206,2010-01-05,4,3,1,0.0,0.0,2.0,2.0,5.0,1.0,8.0,3173326.0,61.0,1.0,3,0,26,0
YLE8326,2010-01-05,3,0,2,1.0,0.0,1.0,0.0,3.0,0.0,7.0,2264383.0,34.0,3.0,4,2,9,0
YNX1016,2010-01-05,5,3,1,0.0,0.0,6.0,4.0,17.0,6.0,17.0,4709333.0,126.0,6.0,0,6,27,0
YST5811,2010-01-05,2,1,1,0.0,0.0,1.0,1.0,6.0,3.0,4.0,786524.0,116.0,0.0,5,0,2,0
ZDH5063,2010-01-05,2,1,1,0.0,0.0,2.0,1.0,6.0,0.0,5.0,1638700.0,93.0,3.0,10,2,7,0
ZFG0374,2010-01-05,1,1,1,0.0,0.0,1.0,0.0,10.0,0.0,4.0,1232340.0,101.0,4.0,3,0,24,0
ZFH4085,2010-01-05,2,2,1,0.0,0.0,6.0,6.0,6.0,0.0,4.0,1110969.0,74.0,2.0,3,6,26,0
ZHD4885,2010-01-05,1,0,2,0.0,0.0,2.0,0.0,12.0,7.0,11.0,3098975.0,68.0,3.0,6,4,19,0
ZIF9528,2010-01-05,5,2,1,0.0,0.0,0.0,0.0,8.0,0.0,2.0,665197.0,43.0,0.0,3,5,16,0
ZPL3468,2010-01-05,3,3,2,0.0,0.0,1.0,1.0,6.0,2.0,3.0,817188.0,32.0,1.0,2,4,5,0
ZRK4063,2010-01-05,1,0,1,0.0,0.0,2.0,0.0,8.0,3.0,8.0,1983554.0,47.0,2.0,0,4,26,0
ZUI9718,2010-01-05,1,1,1,0.0,0.0,3.0,1.0,14.0,5.0,19.0,5226816.0,122.0,7.0,10,5,27,0
ZWA2339,2010-01-05,1,0,1,0.0,0.0,0.0,0.0,3.0,1.0,4.0,744260.0,38.0,0.0,1,0,26,0
ZWV4627,2010-01-05,2,0,1,0.0,0.0,2.0,2.0,14.0,3.0,17.0,3043082.0,47.0,2.0,2,6,19,0
ADB8311,2010-01-06,2,0,1,0.0,0.0,0.0,0.0,13.0,4.0,10.0,3243793.0,132.0,8.0,8,0,8,0
ADG1145,2010-01-06,4,0,1,0.0,0.0,3.0,1.0,8.0,1.0,8.0,1278091.0,39.0,0.0,7,0,27,0
ASC7389,2010-01-06,1,0,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,38216.0,112.0,0.0,4,1,25,0
ATM7194,2010-01-06,3,0,1,1.0,0.0,2.0,1.0,14.0,7.0,13.0,3638888.0,33.0,1.0,3,1,8,0
AUI6616,2010-01-06,2,1,1,1.0,0.0,2.0,0.0,8.0,0.0,9.0,2030307.0,63.0,1.0,0,5,23,0
AYY2409,2010-01-06,3,2,2,1.0,0.0,1.0,1.0,21.0,1.0,18.0,3456078.0,119.0,3.0,10,5,7,0
AZE5960,2010-01-06,2,1,1,0.0,0.0,0.0,0.0,15.0,2.0,11.0,3275710.0,97.0,5.0,10,5,26,0
BFH3103,2010-01-06,1,0,1,0.0,0.0,2.0,2.0,4.0,0.0,7.0,1177916.0,89.0,2.0,6,4,26,0
BMU1894,2010-01-06,1,0,1,0.0,0.0,0.0,0.0,9.0,4.0,8.0,2054053.0,55.0,1.0,0,3,5,0
BZL8931,2010-01-06,1,0,1,0.0,0.0,5.0,2.0,7.0,1.0,5.0,872974.0,59.0,3.0,5,4,19,0
CCL9026,2010-01-06,2,0,1,0.0,0.0,3.0,2.0,5.0,0.0,6.0,984668.0,66.0,4.0,6,2,26,0
COU3039,2010-01-06,2,2,1,0.0,0.0,2.0,0.0,7.0,2.0,6.0,1340797.0,81.0,3.0,2,4,11,0
COX0638,2010-01-06,2,1,1,0.0,0.0,4.0,0.0,12.0,7.0,8.0,1928274.0,76.0,5.0,2,5,1,0
CQZ8674,2010-01-06,1,1,2,0.0,0.0,3.0,3.0,4.0,2.0,0.0,115940.0,59.0,5.0,2,5,15,0
CUR4388,2010-01-06,1,0,1,0.0,0.0,2.0,0.0,12.0,3.0,13.0,3056682.0,48.0,4.0,8,4,9,0
CVC0519,2010-01-06,3,2,1,0.0,0.0,4.0,2.0,22.0,3.0,21.0,4955070.0,54.0,0.0,3,0,12,0
DHG6594,2010-01-06,1,0,1,0.0,0.0,0.0,0.0,7.0,3.0,13.0,2231116.0,59.0,3.0,8,5,19,0
DJY4258,2010-01-06,1,0,1,0.0,0.0,1.0,0.0,6.0,0.0,5.0,1434181.0,48.0,3.0,11,2,26,0
DLS2023,2010-01-06,3,2,2,0.0,0.0,2.0,2.0,16.0,1.0,20.0,5148038.0,114.0,5.0,7,5,0,0
DNM3159,2010-01-06,2,0,1,0.0,0.0,10.0,7.0,6.0,2.0,7.0,1223136.0,93.0,0.0,11,3,15,0
DON7838,2010-01-06,1,0,1,0.0,0.0,3.0,2.0,4.0,3.0,3.0,627270.0,35.0,0.0,10,6,24,0
DOO3709,2010-01-06,2,0,2,0.0,0.0,2.0,1.0,3.0,0.0,2.0,547287.0,105.0,4.0,1,2,11,0
DPC6498,2010-01-06,3,0,2,0.0,0.0,7.0,4.0,9.0,0.0,6.0,1097935.0,120.0,2.0,11,6,26,0
DQV1058,2010-01-06,1,1,1,0.0,0.0,1.0,1.0,9.0,3.0,15.0,5268541.0,56.0,1.0,10,5,17,0
DXC7486,2010-01-06,4,4,1,0.0,0.0,2.0,0.0,14.0,2.0,11.0,2137938.0,38.0,0.0,10,2,21,0
DYK4823,2010-01-06,3,1,1,0.0,0.0,2.0,2.0,1.0,0.0,0.0,47497.0,32.0,2.0,10,3,11,0
EEN0449,2010-01-06,1,1,1,0.0,0.0,5.0,2.0,9.0,5.0,8.0,1724840.0,31.0,1.0,10,3,3,0
EHP1536,2010-01-06,1,0,1,2.0,0.0,1.0,0.0,10.0,1.0,9.0,1315125.0,109.0,1.0,6,5,8,0
EIR1445,2010-01-06,3,2,1,0.0,0.0,0.0,0.0,11.0,5.0,9.0,2094522.0,129.0,7.0,3,4,11,0
ETS3545,2010-01-06,3,1,1,0.0,0.0,2.0,1.0,16.0,1.0,13.0,3924306.0,29.0,0.0,9,5,20,0
EYT8043,2010-01-06,5,1,1,0.0,0.0,6.0,2.0,5.0,0.0,3.0,770800.0,102.0,2.0,7,2,1,0
FCN9756,2010-01-06,4,6,1,0.0,0.0,2.0,2.0,5.0,2.0,6.0,1561593.0,36.0,0.0,11,3,26,0
GGB1397,2010-01-06,3,2,1,0.0,0.0,0.0,0.0,20.0,5.0,15.0,5860959.0,88.0,5.0,3,3,4,0
GGZ7460,2010-01-06,1,0,1,0.0,0.0,4.0,1.0,13.0,4.0,12.0,2916481.0,105.0,0.0,2,6,9,0
GHR6302,2010-01-06,1,0,1,0.0,0.0,1.0,0.0,6.0,0.0,4.0,918012.0,67.0,0.0,11,2,9,0
GHU9488,2010-01-06,1,0,1,0.0,0.0,0.0,0.0,10.0,6.0,10.0,2174275.0,24.0,1.0,10,4,26,0
GRQ1397,2010-01-06,4,2,1,2.0,0.0,2.0,0.0,7.0,1.0,4.0,1204685.0,72.0,2.0,11,0,15,0
GUG7168,2010-01-06,2,0,1,0.0,0.0,2.0,1.0,11.0,3.0,8.0,2622390.0,142.0,5.0,7,5,1,0
GZI8020,2010-01-06,2,1,1,0.0,0.0,3.0,2.0,5.0,0.0,2.0,648699.0,41.0,0.0,0,2,16,0
HBA3736,2010-01-06,1,0,2,0.0,0.0,6.0,2.0,9.0,2.0,8.0,1783435.0,40.0,0.0,11,2,1,0
HDA6776,2010-01-06,2,3,1,0.0,0.0,0.0,0.0,8.0,2.0,6.0,1490045.0,32.0,0.0,9,4,7,0
HLN2478,2010-01-06,1,0,1,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1094069.0,86.0,0.0,1,3,12,0
HLZ9923,2010-01-06,1,1,1,0.0,0.0,4.0,1.0,6.0,2.0,7.0,1862392.0,69.0,3.0,11,5,4,0
HMR4907,2010-01-06,4,2,2,0.0,0.0,7.0,4.0,4.0,0.0,5.0,1315217.0,95.0,5.0,4,3,23,0
HVG7968,2010-01-06,4,2,1,3.0,0.0,1.0,0.0,13.0,3.0,11.0,3732035.0,95.0,2.0,8,3,15,0
IAC0900,2010-01-06,2,0,1,0.0,0.0,1.0,1.0,4.0,0.0,6.0,1196336.0,116.0,3.0,0,0,4,0
ICP9160,2010-01-06,2,1,1,0.0,0.0,3.0,1.0,12.0,3.0,7.0,2387897.0,121.0,4.0,4,0,16,0
ICR6722,2010-01-06,3,0,1,0.0,0.0,11.0,4.0,6.0,0.0,6.0,1938375.0,63.0,1.0,11,2,25,0
IDI9618,2010-01-06,1,0,1,0.0,0.0,2.0,1.0,8.0,1.0,7.0,1719649.0,94.0,1.0,1,6,13,0
IFO6698,2010-01-06,1,0,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,549657.0,70.0,1.0,11,6,20,0
IIY1438,2010-01-06,2,2,1,0.0,0.0,2.0,1.0,8.0,2.0,2.0,836895.0,55.0,5.0,6,4,23,0
IVL8082,2010-01-06,6,1,1,0.0,0.0,2.0,2.0,8.0,2.0,8.0,1551133.0,123.0,2.0,9,4,12,0
JDE8246,2010-01-06,2,0,1,0.0,0.0,2.0,0.0,4.0,1.0,4.0,639458.0,91.0,0.0,3,2,23,0
JMM0438,2010-01-06,1,0,1,0.0,0.0,14.0,9.0,10.0,3.0,10.0,2216952.0,132.0,3.0,6,1,8,0
JPS8745,2010-01-06,2,2,2,0.0,0.0,2.0,1.0,9.0,1.0,3.0,853615.0,79.0,4.0,11,0,12,0
JVA8961,2010-01-06,3,1,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,105250.0,77.0,3.0,4,2,20,0
JXM6997,2010-01-06,1,0,1,0.0,0.0,8.0,4.0,8.0,2.0,10.0,2590444.0,72.0,2.0,7,2,15,0
KFW8041,2010-01-06,2,1,2,0.0,0.0,1.0,0.0,10.0,2.0,9.0,2289039.0,31.0,1.0,2,1,19,0
KIX3704,2010-01-06,7,5,2,4.0,0.0,3.0,1.0,4.0,3.0,2.0,668246.0,45.0,1.0,5,1,24,0
KJX0944,2010-01-06,4,1,2,0.0,0.0,7.0,3.0,8.0,2.0,9.0,2636563.0,76.0,0.0,8,0,8,0
KVI1669,2010-01-06,1,0,1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,402297.0,37.0,1.0,5,4,17,0
KYR0991,2010-01-06,1,0,1,2.0,0.0,0.0,0.0,4.0,1.0,2.0,782108.0,111.0,4.0,5,6,8,0
LDO0211,2010-01-06,2,2,2,0.0,0.0,4.0,3.0,11.0,4.0,12.0,2365658.0,36.0,0.0,4,4,8,0
LGT9691,2010-01-06,3,1,1,1.0,0.0,0.0,0.0,2.0,1.0,3.0,673824.0,42.0,2.0,4,3,21,0
LJE6857,2010-01-06,2,1,1,0.0,0.0,3.0,3.0,14.0,4.0,20.0,5731023.0,104.0,0.0,9,2,21,0
LME4168,2010-01-06,2,0,1,0.0,0.0,2.0,1.0,18.0,0.0,18.0,4705159.0,33.0,0.0,5,2,14,0
LMQ7847,2010-01-06,3,2,2,0.0,0.0,1.0,1.0,14.0,4.0,8.0,1459863.0,103.0,2.0,5,0,19,0
LRR4710,2010-01-06,1,0,1,1.0,0.0,2.0,2.0,6.0,0.0,8.0,2781941.0,95.0,2.0,6,4,3,0
LWC6973,2010-01-06,2,1,1,0.0,0.0,1.0,1.0,12.0,2.0,8.0,1556664.0,19.0,1.0,11,3,5,0
LYE5717,2010-01-06,1,2,1,0.0,0.0,1.0,0.0,9.0,1.0,12.0,2396967.0,85.0,0.0,7,0,15,0
MAP5551,2010-01-06,4,6,1,0.0,0.0,2.0,0.0,9.0,4.0,10.0,3076868.0,97.0,0.0,2,2,10,0
MDR4757,2010-01-06,1,0,2,0.0,0.0,4.0,2.0,6.0,2.0,2.0,521759.0,112.0,3.0,3,1,4,0
MGI5307,2010-01-06,1,1,1,0.0,0.0,0.0,0.0,9.0,4.0,12.0,3352745.0,141.0,8.0,1,1,17,0
MLE3810,2010-01-06,2,0,1,0.0,0.0,0.0,0.0,10.0,1.0,9.0,2809830.0,84.0,7.0,6,4,19,0
MNL1438,2010-01-06,1,0,2,0.0,0.0,0.0,0.0,7.0,4.0,7.0,1754089.0,71.0,2.0,5,3,15,0
MSH7807,2010-01-06,2,3,2,0.0,0.0,1.0,0.0,11.0,4.0,12.0,2834807.0,52.0,0.0,1,4,12,0
MUB0827,2010-01-06,1,0,1,0.0,0.0,1.0,0.0,4.0,2.0,1.0,471630.0,116.0,2.0,4,4,15,0
NBM1814,2010-01-06,1,1,1,1.0,0.0,0.0,0.0,11.0,1.0,8.0,1087666.0,105.0,1.0,5,6,27,0
NDV4503,2010-01-06,1,0,1,0.0,0.0,2.0,0.0,10.0,1.0,8.0,1734351.0,83.0,1.0,2,5,4,0
NHY9248,2010-01-06,2,0,1,0.0,0.0,1.0,1.0,5.0,0.0,11.0,2095014.0,116.0,3.0,9,4,17,0
