logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,user,day,is_insider,historical_events_proxy
2,0,1,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,30,12,50,MLM0950,2010-12-13,0,1841.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23120.0,10.0,1.0,30,12,50,CSL0949,2010-07-28,0,74.0
1,0,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,104033.0,29.0,0.0,39,15,12,LJR0523,2010-03-09,0,69.0
1,0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,26906.0,10.0,0.0,30,12,54,PNL0301,2010-01-21,0,30.0
2,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24803.0,10.0,0.0,30,12,3,JAJ0849,2010-12-21,0,525.0
1,0,1,2.0,0.0,0.0,0.0,15.0,3.0,5.0,427877.0,169.0,0.0,32,10,7,XHW0498,2010-09-07,1,1565.0
6,6,5,7.0,3.0,13.0,12.0,11.0,2.0,4.0,329155.0,123.0,0.0,17,21,25,MOS0047,2010-08-11,1,2820.0
1,1,1,0.0,0.0,0.0,0.0,8.0,4.0,4.0,253452.0,95.0,0.0,25,14,49,ZMC0284,2010-03-11,0,142.0
1,0,1,0.0,0.0,0.0,0.0,10.0,0.0,2.0,278445.0,95.0,0.0,33,5,52,ESJ0670,2010-05-12,0,1430.0
1,0,1,3.0,0.0,5.0,4.0,15.0,4.0,6.0,370250.0,164.0,0.0,32,10,47,ABC0174,2010-11-04,1,2132.0
1,1,1,0.0,0.0,0.0,0.0,3.0,0.0,1.0,98842.0,29.0,0.0,39,15,35,HTF0641,2010-07-16,0,295.0
2,0,1,1.0,0.0,1.0,1.0,9.0,5.0,2.0,252157.0,90.0,12.0,24,5,41,MPT0376,2010-07-16,0,899.0
1,1,1,0.0,0.0,0.0,0.0,11.0,9.0,0.0,301268.0,114.0,3.0,16,3,8,MDM0976,2011-04-13,0,1658.0
1,1,1,0.0,0.0,0.0,0.0,8.0,0.0,10.0,209278.0,95.0,0.0,10,14,49,HAC0282,2011-04-06,0,1047.0
1,0,1,2.0,0.0,9.0,7.0,2.0,0.0,0.0,48169.0,29.0,0.0,39,15,12,BMT0528,2010-07-22,0,829.0
1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,14.0,396767.0,143.0,1.0,22,9,43,EWH0191,2011-04-26,0,1952.0
2,0,1,4.0,0.0,13.0,11.0,9.0,6.0,0.0,271355.0,114.0,0.0,1,6,10,SGM0021,2011-01-04,0,3126.0
1,0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,110477.0,29.0,6.0,39,15,9,SKG0759,2011-01-27,0,328.0
1,1,1,2.0,0.0,0.0,0.0,12.0,3.0,1.0,342852.0,104.0,1.0,10,14,49,DIB0285,2010-08-09,1,895.0
1,0,1,2.0,0.0,0.0,0.0,9.0,3.0,3.0,275247.0,97.0,6.0,14,14,28,NWT0098,2011-02-23,1,1693.0
2,0,2,0.0,0.0,0.0,0.0,27.0,10.0,21.0,853058.0,285.0,2.0,41,22,48,BTW0005,2010-04-05,0,677.0
1,1,1,0.0,0.0,0.0,0.0,9.0,6.0,0.0,283264.0,95.0,1.0,33,5,38,DBS0235,2011-03-07,0,1686.0
2,1,1,1.0,0.0,4.0,4.0,9.0,2.0,4.0,254995.0,100.0,0.0,7,11,6,CAM0681,2010-11-19,0,1490.0
2,0,1,0.0,0.0,0.0,0.0,9.0,0.0,10.0,293468.0,95.0,0.0,35,11,61,BNG0237,2011-01-21,0,756.0
1,0,1,0.0,0.0,0.0,0.0,15.0,7.0,0.0,462381.0,162.0,14.0,32,10,34,PLH0862,2011-05-16,0,2362.0
1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57587.0,10.0,0.0,30,12,4,CCM0467,2010-08-12,0,142.0
2,0,2,9.0,0.0,27.0,27.0,17.0,7.0,6.0,497759.0,190.0,0.0,9,14,40,DLM0051,2010-10-07,0,7226.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,2.0,281875.0,95.0,5.0,35,11,14,HLM0933,2010-07-22,0,324.0
2,0,1,1.0,0.0,9.0,9.0,1.0,1.0,0.0,26756.0,10.0,0.0,30,12,50,MLM0950,2010-04-13,0,553.0
5,8,4,0.0,0.0,0.0,0.0,11.0,5.0,1.0,355131.0,114.0,11.0,17,21,26,JLM0364,2011-04-29,1,2656.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29256.0,10.0,1.0,30,12,54,JCR0289,2011-01-05,0,263.0
1,0,1,9.0,0.0,25.0,23.0,9.0,3.0,6.0,299420.0,90.0,1.0,23,14,0,HCM0267,2010-06-04,0,2645.0
1,0,1,0.0,0.0,0.0,0.0,14.0,12.0,0.0,410595.0,143.0,0.0,34,21,17,AMV0036,2010-06-30,0,846.0
1,0,1,0.0,0.0,0.0,0.0,15.0,2.0,0.0,463464.0,162.0,0.0,32,10,46,GMF0738,2010-08-03,0,807.0
1,0,1,0.0,0.0,0.0,0.0,15.0,7.0,1.0,451989.0,162.0,0.0,32,10,34,CCM0855,2010-11-23,0,1401.0
1,1,1,0.0,0.0,0.0,0.0,9.0,2.0,5.0,251646.0,95.0,0.0,7,11,39,KAL0395,2010-11-19,0,714.0
2,1,1,0.0,0.0,0.0,0.0,9.0,3.0,6.0,276393.0,95.0,0.0,25,7,27,TDJ0998,2010-02-01,0,64.0
4,6,4,0.0,0.0,0.0,0.0,11.0,1.0,0.0,366943.0,114.0,16.0,17,21,26,JRS0362,2010-11-29,0,1850.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13664.0,10.0,0.0,30,12,3,JRF0835,2010-10-13,0,280.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22192.0,10.0,0.0,30,12,50,LRW0970,2011-03-02,0,87.0
1,0,1,0.0,0.0,0.0,0.0,14.0,13.0,0.0,398515.0,162.0,24.0,32,10,34,PLH0862,2010-01-15,0,65.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,0.0,78150.0,29.0,0.0,39,15,29,SJC0333,2011-04-14,0,732.0
1,0,1,0.0,0.0,0.0,0.0,9.0,6.0,0.0,308992.0,95.0,3.0,37,14,28,DVW0103,2010-07-23,0,427.0
2,0,1,0.0,0.0,0.0,0.0,7.0,4.0,4.0,221556.0,114.0,5.0,16,6,10,LMF0980,2010-05-03,0,361.0
2,1,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,89646.0,29.0,0.0,39,15,35,HWH0646,2010-03-25,0,128.0
1,1,1,0.0,0.0,0.0,0.0,9.0,6.0,3.0,262755.0,95.0,0.0,33,5,38,XBN0229,2010-04-08,0,282.0
1,1,1,0.0,0.0,0.0,0.0,9.0,6.0,0.0,272681.0,95.0,2.0,6,11,56,WTR0563,2010-06-28,0,427.0
1,0,1,0.0,0.0,0.0,0.0,15.0,3.0,8.0,484978.0,162.0,0.0,32,10,34,MAH0864,2010-01-07,0,14.0
1,0,1,0.0,0.0,0.0,0.0,9.0,7.0,4.0,283863.0,95.0,0.0,10,14,22,MIL0255,2010-05-18,0,385.0
1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,3.0,488409.0,153.0,4.0,32,10,47,AJH0175,2010-07-19,0,918.0
2,1,1,9.0,2.0,0.0,0.0,9.0,0.0,2.0,243372.0,100.0,0.0,18,1,30,BRM0995,2010-01-12,0,48.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31028.0,10.0,1.0,30,12,54,TAC0300,2010-08-26,0,159.0
1,1,1,0.0,0.0,0.0,0.0,9.0,4.0,4.0,262066.0,95.0,1.0,35,11,39,AIS0405,2010-10-04,0,951.0
2,0,2,3.0,0.0,0.0,0.0,1.0,1.0,0.0,30465.0,18.0,2.0,30,12,50,TNM0961,2010-10-19,1,448.0
1,0,1,0.0,0.0,0.0,0.0,10.0,7.0,3.0,376578.0,100.0,1.0,37,14,31,NBC0412,2010-08-06,0,683.0
1,1,1,0.0,0.0,0.0,0.0,9.0,4.0,0.0,261735.0,95.0,0.0,27,20,2,DLH0029,2011-02-04,0,1190.0
1,0,1,0.0,0.0,0.0,0.0,15.0,10.0,3.0,441185.0,162.0,0.0,32,10,7,CBG0490,2010-08-20,0,918.0
2,1,1,0.0,0.0,0.0,0.0,9.0,9.0,2.0,238575.0,90.0,4.0,7,11,39,AMW0392,2010-05-28,0,586.0
2,1,1,4.0,1.0,26.0,21.0,10.0,4.0,2.0,296758.0,95.0,0.0,24,5,45,XWD0923,2010-03-16,0,1402.0
2,1,1,0.0,0.0,0.0,0.0,3.0,1.0,9.0,121274.0,30.0,0.0,39,15,11,IBP0883,2010-06-18,0,302.0
1,0,1,0.0,0.0,0.0,0.0,3.0,3.0,2.0,89650.0,29.0,0.0,39,15,9,DEB0782,2011-03-28,0,350.0
1,1,1,0.0,0.0,0.0,0.0,8.0,2.0,16.0,250576.0,95.0,6.0,18,1,30,LAF0991,2010-08-04,0,664.0
1,0,1,0.0,0.0,0.0,0.0,15.0,10.0,2.0,438669.0,162.0,0.0,32,10,34,MAH0864,2010-08-12,0,612.0
3,1,2,0.0,0.0,0.0,0.0,9.0,1.0,4.0,216223.0,95.0,0.0,27,20,2,LNS0989,2011-03-23,0,1424.0
1,0,1,0.0,0.0,0.0,0.0,14.0,8.0,7.0,384910.0,162.0,1.0,32,10,47,HKI0171,2010-04-05,0,433.0
2,0,1,0.0,0.0,0.0,0.0,15.0,3.0,9.0,458155.0,162.0,0.0,32,10,67,BAM0611,2010-01-28,0,71.0
4,4,3,2.0,2.0,8.0,6.0,10.0,5.0,5.0,319319.0,114.0,0.0,17,21,25,EIS0041,2010-12-07,0,5308.0
1,0,1,0.0,0.0,0.0,0.0,7.0,6.0,0.0,226825.0,143.0,0.0,22,10,21,BJH0354,2010-11-22,0,737.0
3,0,2,2.0,0.0,7.0,7.0,2.0,1.0,1.0,53032.0,162.0,6.0,32,10,67,CAB0614,2010-10-20,0,2003.0
1,0,1,0.0,0.0,0.0,0.0,9.0,4.0,1.0,236868.0,95.0,0.0,8,17,63,TDS0984,2010-11-15,0,2709.0
2,0,1,1.0,0.0,3.0,3.0,8.0,3.0,4.0,235363.0,95.0,4.0,37,14,31,RDT0424,2010-02-24,0,169.0
1,0,1,0.0,0.0,0.0,0.0,15.0,5.0,0.0,402488.0,162.0,0.0,32,10,34,GRM0868,2011-05-06,0,1917.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,0.0,218154.0,95.0,6.0,35,11,14,MKL0941,2010-03-31,0,108.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,276828.0,95.0,15.0,33,5,41,EBC0390,2010-05-03,0,212.0
1,1,1,0.0,0.0,0.0,0.0,9.0,7.0,0.0,288548.0,90.0,3.0,33,5,36,KRM0541,2010-04-16,0,279.0
1,0,1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,25707.0,10.0,0.0,30,12,54,EGD0132,2010-07-29,0,391.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,1.0,290080.0,95.0,15.0,35,11,56,WLV0566,2011-01-26,0,874.0
1,0,1,0.0,0.0,0.0,0.0,11.0,4.0,2.0,291425.0,108.0,1.0,1,18,42,SPA0141,2010-10-18,0,599.0
2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32815.0,10.0,0.0,30,12,1,GDF0704,2011-03-29,0,94.0
1,0,1,9.0,0.0,0.0,0.0,9.0,6.0,1.0,227067.0,95.0,6.0,33,5,41,VTT0385,2010-08-13,0,861.0
2,0,1,0.0,0.0,0.0,0.0,16.0,7.0,26.0,455099.0,170.0,0.0,32,10,67,CAA0612,2010-03-08,0,318.0
2,1,1,0.0,0.0,0.0,0.0,11.0,3.0,2.0,280960.0,114.0,0.0,31,4,5,CSP0197,2010-04-23,0,407.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,2.0,259637.0,95.0,0.0,7,11,39,BTR0403,2010-04-28,0,538.0
1,0,1,0.0,0.0,0.0,0.0,9.0,5.0,8.0,270287.0,95.0,0.0,40,14,15,BSA0431,2010-04-22,0,281.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,310667.0,95.0,4.0,37,14,28,DVW0103,2010-02-15,0,73.0
2,0,1,0.0,0.0,0.0,0.0,9.0,4.0,1.0,272281.0,100.0,1.0,7,11,14,CAH0936,2010-01-29,0,69.0
1,0,1,0.0,0.0,0.0,0.0,15.0,13.0,0.0,436185.0,162.0,1.0,32,10,34,CCR0863,2011-04-12,0,2481.0
1,0,1,0.0,0.0,0.0,0.0,9.0,0.0,1.0,260982.0,95.0,23.0,25,14,33,HAH0248,2010-10-14,0,481.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,45453.0,10.0,1.0,30,12,54,ESH0135,2010-03-03,0,40.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,3.0,299502.0,100.0,0.0,23,14,0,DVM0265,2010-05-10,0,255.0
4,6,4,0.0,0.0,0.0,0.0,11.0,1.0,1.0,336264.0,114.0,1.0,17,21,25,ACC0042,2010-12-01,0,2035.0
2,0,1,1.0,0.0,0.0,0.0,14.0,4.0,4.0,456312.0,150.0,1.0,34,21,17,LBF0214,2010-07-27,0,1102.0
2,0,1,1.0,0.0,5.0,4.0,10.0,10.0,5.0,305716.0,90.0,4.0,40,14,15,HWW0436,2011-05-09,0,2515.0
1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24842.0,10.0,0.0,30,12,3,WGR0833,2010-08-16,0,215.0
1,0,1,0.0,0.0,0.0,0.0,9.0,4.0,0.0,267214.0,95.0,6.0,35,11,14,MKL0941,2011-04-18,0,823.0
2,1,1,0.0,0.0,0.0,0.0,8.0,6.0,13.0,299343.0,95.0,0.0,7,11,51,LJT0817,2010-10-29,0,1963.0
2,1,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,53959.0,29.0,0.0,39,15,11,SED0886,2011-01-06,0,601.0
2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16391.0,10.0,1.0,30,12,4,RAM0447,2011-02-08,0,326.0
1,0,1,0.0,0.0,0.0,0.0,15.0,11.0,0.0,434692.0,162.0,0.0,32,10,34,CCR0863,2010-10-25,0,1631.0
1,1,1,5.0,0.0,7.0,7.0,1.0,0.0,0.0,31246.0,10.0,0.0,30,12,65,MDH0580,2011-03-03,1,966.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46329.0,10.0,0.0,30,12,54,CJM0138,2010-09-08,0,153.0
1,0,1,0.0,0.0,0.0,0.0,15.0,14.0,7.0,403334.0,162.0,0.0,32,10,47,LHL0309,2010-06-11,0,626.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,11.0,275061.0,95.0,0.0,33,5,52,AIH0675,2010-05-07,0,283.0
1,1,1,5.0,0.0,8.0,8.0,9.0,1.0,0.0,268182.0,95.0,0.0,40,14,49,CEJ0109,2011-03-24,1,1888.0
1,1,1,0.0,0.0,0.0,0.0,9.0,5.0,0.0,215705.0,95.0,1.0,35,11,39,AMR0400,2010-03-11,0,170.0
1,1,1,2.0,0.0,4.0,3.0,9.0,1.0,0.0,252002.0,105.0,1.0,6,11,51,LCC0819,2010-06-30,1,829.0
2,0,1,2.0,0.0,0.0,0.0,9.0,0.0,7.0,309573.0,100.0,0.0,33,5,52,TSR0676,2010-01-04,0,0.0
1,1,1,1.0,0.0,1.0,1.0,8.0,2.0,0.0,227211.0,99.0,2.0,6,11,51,LCC0819,2010-07-13,1,899.0
1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,12,54,GHH0288,2010-03-20,0,262.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,1.0,74105.0,30.0,3.0,39,14,49,NMS0280,2010-02-03,0,86.0
1,1,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,78770.0,29.0,0.0,39,15,29,ORG0339,2010-08-17,0,283.0
2,0,1,0.0,0.0,0.0,0.0,15.0,7.0,3.0,435676.0,162.0,3.0,32,10,67,HKR0628,2011-02-14,0,1553.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31911.0,10.0,0.0,30,12,3,ADD0846,2011-03-30,0,431.0
1,1,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,82182.0,29.0,0.0,39,15,35,DID0650,2010-08-25,0,426.0
2,1,1,1.0,1.0,0.0,0.0,14.0,6.0,0.0,486616.0,163.0,0.0,32,10,7,LQC0479,2010-09-21,1,1470.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,6.0,264081.0,95.0,1.0,21,17,63,YCE0983,2010-12-02,0,854.0
1,0,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,278381.0,95.0,3.0,10,14,22,PDW0259,2010-01-11,0,25.0
2,0,1,0.0,0.0,0.0,0.0,13.0,1.0,13.0,292646.0,162.0,0.0,32,10,46,VCY0751,2010-09-22,0,747.0
1,1,1,0.0,0.0,0.0,0.0,9.0,1.0,4.0,255525.0,100.0,0.0,24,5,38,NGC0058,2010-11-08,0,1040.0
1,1,1,0.0,0.0,0.0,0.0,7.0,1.0,0.0,210446.0,95.0,2.0,25,7,27,JJB0127,2010-11-12,0,831.0
1,0,1,0.0,0.0,0.0,0.0,9.0,5.0,12.0,293134.0,95.0,0.0,33,5,57,HBB0056,2010-03-02,0,154.0
1,0,1,0.0,0.0,0.0,0.0,11.0,3.0,1.0,286244.0,114.0,0.0,16,3,8,MYD0978,2010-01-15,0,55.0
1,0,1,0.0,0.0,0.0,0.0,15.0,4.0,15.0,371515.0,162.0,0.0,32,10,7,IRT0491,2011-03-02,0,1492.0
2,0,1,0.0,0.0,0.0,0.0,11.0,0.0,6.0,316150.0,114.0,0.0,1,0,16,MAH0149,2011-04-19,0,1276.0
1,1,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,93981.0,29.0,0.0,39,15,11,WNB0908,2011-02-09,0,641.0
2,1,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,92953.0,27.0,1.0,39,15,29,MHH0180,2010-10-09,0,550.0
2,1,1,1.0,0.0,3.0,3.0,3.0,1.0,2.0,107716.0,27.0,0.0,39,15,29,NOB0181,2010-04-15,0,508.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,1.0,300029.0,95.0,6.0,25,14,33,JCV0245,2010-06-04,0,374.0
2,1,1,0.0,0.0,0.0,0.0,9.0,9.0,12.0,289947.0,95.0,0.0,33,5,45,NHE0919,2010-05-19,0,449.0
3,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23506.0,10.0,0.0,30,12,54,SMH0291,2010-05-25,0,139.0
1,1,1,0.0,0.0,0.0,0.0,9.0,2.0,0.0,252627.0,95.0,0.0,33,5,38,SRS0231,2010-04-05,0,308.0
2,0,1,1.0,0.0,25.0,23.0,1.0,0.0,4.0,29245.0,10.0,0.0,30,12,50,ILH0958,2010-04-28,0,535.0
1,0,1,0.0,0.0,0.0,0.0,9.0,0.0,8.0,297111.0,95.0,11.0,28,5,53,CUD0795,2011-03-29,0,973.0
6,5,5,2.0,1.0,1.0,0.0,12.0,2.0,3.0,369078.0,121.0,11.0,17,21,26,JLM0364,2011-04-28,1,2648.0
1,0,1,0.0,0.0,0.0,0.0,3.0,2.0,3.0,76343.0,29.0,1.0,3,12,20,SBD0913,2011-04-07,0,432.0
2,1,1,0.0,0.0,0.0,0.0,9.0,6.0,3.0,239346.0,90.0,0.0,10,14,31,EHB0420,2010-07-21,0,931.0
1,0,1,0.0,0.0,0.0,0.0,9.0,9.0,4.0,257208.0,95.0,1.0,7,11,14,BLL0929,2010-08-02,0,444.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37239.0,10.0,0.0,30,12,1,BTL0722,2010-02-18,0,19.0
1,1,1,0.0,0.0,0.0,0.0,18.0,16.0,0.0,581300.0,190.0,0.0,9,3,32,BXJ0010,2010-11-05,0,1599.0
4,2,3,0.0,0.0,0.0,0.0,11.0,1.0,16.0,388066.0,114.0,8.0,17,21,26,CBB0365,2010-08-09,0,1184.0
2,1,1,0.0,0.0,0.0,0.0,3.0,2.0,0.0,78944.0,29.0,0.0,39,15,29,CTR0341,2010-01-14,0,24.0
4,2,4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,345578.0,114.0,1.0,17,21,25,MSO0222,2010-08-24,0,1272.0
1,0,1,9.0,0.0,0.0,0.0,15.0,4.0,10.0,463002.0,162.0,2.0,32,10,7,OBH0499,2010-12-16,0,2413.0
1,0,1,2.0,0.0,4.0,4.0,9.0,3.0,2.0,287454.0,104.0,4.0,14,14,28,NWT0098,2011-02-14,1,1646.0
2,0,1,3.0,0.0,0.0,0.0,1.0,0.0,2.0,19409.0,10.0,0.0,30,12,1,IBB0696,2011-02-17,0,839.0
1,1,1,1.0,0.0,0.0,0.0,8.0,0.0,1.0,245413.0,95.0,3.0,10,14,31,BBS0422,2011-04-18,0,1755.0
3,0,2,2.0,0.0,2.0,2.0,9.0,1.0,8.0,313749.0,95.0,15.0,40,14,15,IJM0444,2010-09-20,0,1372.0
1,0,1,0.0,0.0,0.0,0.0,15.0,4.0,1.0,443450.0,162.0,1.0,32,10,34,JCW0858,2010-06-11,0,766.0
2,0,1,0.0,0.0,0.0,0.0,15.0,10.0,10.0,462508.0,162.0,2.0,32,10,34,RUM0880,2011-04-18,0,3964.0
1,0,1,1.0,0.0,3.0,2.0,13.0,2.0,5.0,357648.0,122.0,2.0,1,2,18,DRR0162,2010-12-01,1,1339.0
1,0,1,8.0,0.0,8.0,7.0,1.0,1.0,0.0,40537.0,20.0,6.0,30,12,1,RAR0725,2010-08-04,1,315.0
2,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36404.0,10.0,0.0,30,12,54,JJH0292,2010-08-25,0,168.0
1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26187.0,10.0,0.0,30,12,1,MIM0712,2010-02-25,0,7.0
1,1,1,0.0,0.0,0.0,0.0,9.0,2.0,0.0,254057.0,95.0,0.0,24,5,38,UCS0227,2010-07-09,0,653.0
1,1,1,3.0,0.0,5.0,5.0,9.0,0.0,0.0,245630.0,99.0,0.0,40,14,49,CEJ0109,2011-02-14,1,1695.0
2,0,1,2.0,0.0,2.0,2.0,14.0,11.0,1.0,392161.0,169.0,1.0,32,10,47,ABC0174,2010-11-16,1,2198.0
1,0,1,0.0,0.0,0.0,0.0,14.0,10.0,6.0,418554.0,162.0,10.0,32,10,67,LHB0606,2010-04-09,0,485.0
1,0,1,0.0,0.0,0.0,0.0,15.0,9.0,5.0,426998.0,153.0,0.0,32,10,7,BEC0505,2010-11-03,0,1273.0
1,0,1,0.0,0.0,0.0,0.0,9.0,7.0,6.0,360237.0,95.0,0.0,10,14,28,KAT0270,2010-01-13,0,40.0
1,1,1,0.0,0.0,0.0,0.0,3.0,2.0,4.0,88886.0,29.0,4.0,3,12,20,WPE0538,2011-04-20,0,683.0
3,2,1,0.0,0.0,0.0,0.0,14.0,2.0,16.0,482972.0,150.0,0.0,34,21,17,LBF0214,2010-06-03,0,803.0
2,1,1,1.0,0.0,10.0,10.0,1.0,1.0,0.0,17031.0,10.0,0.0,30,12,65,GCS0571,2011-03-10,0,821.0
1,0,1,0.0,0.0,0.0,0.0,9.0,2.0,2.0,319487.0,95.0,2.0,10,14,22,NBH0256,2010-10-01,0,667.0
1,1,1,0.0,0.0,0.0,0.0,9.0,5.0,0.0,255421.0,95.0,2.0,7,14,31,NCK0421,2011-02-14,0,1303.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,1.0,256027.0,100.0,2.0,15,19,64,CRO0027,2010-03-08,0,174.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25170.0,10.0,0.0,30,12,4,AAV0450,2010-09-10,0,162.0
2,0,1,9.0,0.0,25.0,23.0,9.0,0.0,11.0,287238.0,95.0,6.0,35,11,14,LBH0942,2010-01-29,0,576.0
2,0,1,7.0,0.0,7.0,5.0,14.0,10.0,0.0,451365.0,162.0,0.0,32,10,47,ABC0174,2010-12-06,1,2358.0
1,0,1,3.0,0.0,3.0,3.0,12.0,3.0,10.0,406916.0,104.0,2.0,11,13,66,JJM0203,2010-09-07,1,799.0
1,0,1,0.0,0.0,0.0,0.0,9.0,5.0,0.0,287639.0,95.0,11.0,33,5,53,SMB0804,2010-03-24,0,138.0
3,4,3,0.0,0.0,0.0,0.0,7.0,5.0,0.0,149026.0,114.0,0.0,17,21,25,HWY0038,2010-02-17,0,331.0
1,0,1,7.0,0.0,4.0,3.0,9.0,6.0,0.0,242363.0,95.0,5.0,37,14,31,HBO0413,2011-04-08,1,2265.0
1,0,1,0.0,0.0,0.0,0.0,11.0,0.0,8.0,263358.0,114.0,0.0,1,22,13,RDM0115,2010-03-10,0,176.0
2,0,1,0.0,0.0,0.0,0.0,16.0,0.0,5.0,488866.0,170.0,0.0,32,10,67,CAA0612,2011-03-02,0,2198.0
1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36561.0,10.0,1.0,30,12,1,FWM0707,2010-06-16,0,53.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21312.0,10.0,0.0,30,12,3,PTH0830,2010-11-17,0,392.0
2,0,1,2.0,0.0,2.0,2.0,15.0,4.0,7.0,412141.0,172.0,4.0,32,10,47,ABC0174,2010-11-02,1,2126.0
3,0,3,2.0,0.0,6.0,6.0,16.0,1.0,6.0,501122.0,162.0,0.0,32,10,47,NAF0326,2010-03-08,0,499.0
1,1,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,55280.0,13.0,0.0,30,12,54,EGD0132,2010-08-12,1,415.0
4,5,1,4.0,4.0,1.0,1.0,9.0,0.0,0.0,334749.0,98.0,2.0,28,5,38,BTL0226,2010-10-06,1,868.0
1,1,1,3.0,0.0,2.0,2.0,11.0,6.0,9.0,403295.0,122.0,3.0,2,8,62,VSS0154,2010-09-16,1,1002.0
2,1,1,0.0,0.0,0.0,0.0,10.0,1.0,10.0,295573.0,95.0,6.0,33,5,36,KBG0549,2010-10-18,0,1377.0
2,1,1,0.0,0.0,0.0,0.0,9.0,1.0,5.0,239266.0,95.0,0.0,7,11,6,CCH0685,2010-09-17,0,781.0
1,1,1,6.0,0.0,5.0,5.0,1.0,0.0,0.0,38279.0,10.0,0.0,30,12,54,PNL0301,2010-07-26,1,368.0
1,0,1,0.0,0.0,0.0,0.0,9.0,5.0,1.0,274097.0,95.0,0.0,36,2,18,FKB0163,2010-02-03,0,88.0
1,1,1,0.0,0.0,0.0,0.0,9.0,1.0,0.0,255692.0,95.0,0.0,7,11,61,GOK0238,2010-08-30,0,716.0
2,1,1,2.0,0.0,9.0,9.0,8.0,3.0,4.0,237514.0,95.0,0.0,33,5,45,KMB0922,2010-02-25,0,329.0
1,0,1,0.0,0.0,0.0,0.0,15.0,4.0,3.0,441293.0,162.0,0.0,32,10,47,MSZ0310,2010-03-08,0,330.0
2,1,1,7.0,1.0,5.0,4.0,11.0,1.0,4.0,325128.0,114.0,0.0,1,5,38,AKR0057,2010-11-16,1,1595.0
1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37333.0,10.0,0.0,30,12,3,ELB0847,2011-05-09,0,518.0
1,0,1,0.0,0.0,0.0,0.0,6.0,5.0,0.0,182747.0,95.0,0.0,38,17,63,HAM0985,2010-02-23,0,139.0
