id,user,day,logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,prediction,prediction_probability,ml_risk_score,behavioral_risk_score,final_risk_score,severity
179,USR0006,2010-02-01,2,2,0,1,0,0,0,7,1,5,0,14,1,235803.0,1,3,112,7,0,0,0.35,35.0,24.0,30.6,Low
180,USR0006,2010-02-02,1,1,1,1,1,1,1,4,1,3,1,16,0,173386.0,1,0,113,35,10,1,1.0,100.0,100.0,100.0,Critical
181,USR0007,2010-01-04,2,1,0,1,0,0,0,12,1,6,2,15,2,199135.0,1,0,98,26,0,0,0.34,34.0,20.0,28.4,Low
182,USR0007,2010-01-05,1,1,0,1,0,0,0,1,1,5,0,13,0,123690.0,1,0,69,13,5,1,0.75,75.0,50.0,65.0,High
183,USR0007,2010-01-06,1,2,0,1,1,1,1,4,1,5,1,22,1,244422.0,1,3,24,21,0,1,0.67,67.0,49.0,59.8,Medium
184,USR0007,2010-01-07,1,2,0,1,0,0,0,7,1,5,1,10,0,183845.0,1,3,37,29,5,1,1.0,100.0,84.0,93.6,Critical
185,USR0007,2010-01-08,1,2,1,1,1,1,1,9,1,7,2,21,2,97183.0,1,2,75,9,0,1,0.89,89.0,63.0,78.6,High
186,USR0007,2010-01-09,1,2,1,1,0,0,0,7,1,5,2,5,0,245755.0,1,0,116,7,0,0,0.39,39.0,32.0,36.2,Low
187,USR0007,2010-01-10,1,1,0,1,1,1,1,10,1,1,0,6,2,87408.0,1,1,85,28,5,1,1.0,100.0,73.0,89.2,Critical
188,USR0007,2010-01-11,2,1,0,1,1,1,1,3,1,4,2,19,1,160167.0,1,2,138,21,0,1,0.69,69.0,51.0,61.8,High
189,USR0007,2010-01-12,1,1,0,1,0,0,0,6,1,2,1,6,1,97707.0,1,1,58,34,10,1,1.0,100.0,100.0,100.0,Critical
190,USR0007,2010-01-13,1,1,0,1,1,1,1,8,1,4,1,8,1,143969.0,1,2,79,26,0,1,0.57,57.0,41.0,50.6,Medium
191,USR0007,2010-01-14,1,2,0,1,0,0,0,4,1,3,1,8,1,134383.0,1,0,67,5,10,1,1.0,100.0,100.0,100.0,Critical
192,USR0007,2010-01-15,2,1,1,1,0,0,0,11,1,4,2,12,0,77854.0,1,0,135,27,0,0,0.39,39.0,32.0,36.2,Low
193,USR0007,2010-01-16,2,2,0,1,0,0,0,7,1,2,0,16,0,92237.0,1,1,58,27,0,0,0.1,10.0,8.0,9.2,Low
194,USR0007,2010-01-17,2,1,0,1,0,0,0,8,1,3,2,16,2,19492.0,1,1,120,12,0,0,0.44,44.0,28.0,37.6,Low
195,USR0007,2010-01-18,1,1,0,1,1,1,1,4,1,4,0,9,0,131707.0,1,0,122,25,5,1,0.95,95.0,65.0,83.0,High
196,USR0007,2010-01-19,1,2,1,1,1,1,1,3,1,5,0,13,1,139502.0,1,2,55,25,5,1,1.0,100.0,93.0,97.2,Critical
197,USR0007,2010-01-20,1,1,1,1,0,0,0,7,1,4,2,10,1,178172.0,1,0,109,5,0,0,0.44,44.0,32.0,39.2,Low
198,USR0007,2010-01-21,1,2,1,1,0,0,0,2,1,5,0,10,1,84531.0,1,2,50,36,0,0,0.4,40.0,28.0,35.2,Low
199,USR0007,2010-01-22,1,2,0,1,0,0,0,2,1,3,0,20,1,190806.0,1,0,155,19,10,1,1.0,100.0,100.0,100.0,Critical
200,USR0007,2010-01-23,2,1,1,1,0,0,0,3,1,4,0,18,0,14582.0,1,1,22,26,0,0,0.25,25.0,20.0,23.0,Low
201,USR0007,2010-01-24,2,1,0,1,0,0,0,1,1,3,0,15,0,192145.0,1,3,30,15,10,1,1.0,100.0,100.0,100.0,Critical
202,USR0007,2010-01-25,1,2,0,1,0,0,0,7,1,5,0,15,2,149265.0,1,0,73,27,0,0,0.1,10.0,0.0,6.0,Low
203,USR0007,2010-01-26,1,1,1,1,1,1,1,4,1,1,0,17,2,104764.0,1,0,119,39,5,1,1.0,100.0,77.0,90.8,Critical
204,USR0007,2010-01-27,1,1,0,1,0,0,0,3,1,4,0,12,2,21476.0,1,3,67,10,5,1,1.0,100.0,74.0,89.6,Critical
205,USR0007,2010-01-28,1,2,1,1,1,1,1,8,1,7,2,20,2,189323.0,1,1,146,37,5,1,1.0,100.0,100.0,100.0,Critical
206,USR0007,2010-01-29,2,1,0,1,1,1,1,7,1,5,0,12,2,165521.0,1,3,41,24,10,1,1.0,100.0,100.0,100.0,Critical
207,USR0007,2010-01-30,2,2,0,1,0,0,0,8,1,5,2,10,1,160392.0,1,0,94,24,0,0,0.29,29.0,20.0,25.4,Low
208,USR0007,2010-01-31,2,2,0,1,0,0,0,6,1,6,2,7,1,121533.0,1,1,25,18,0,0,0.39,39.0,28.0,34.6,Low
209,USR0007,2010-02-01,1,1,1,1,0,0,0,10,1,3,1,10,2,137866.0,1,1,45,26,5,1,1.0,100.0,80.0,92.0,Critical
210,USR0007,2010-02-02,2,2,0,1,1,1,1,2,1,5,1,20,1,248048.0,1,2,122,24,5,1,1.0,100.0,91.0,96.4,Critical
211,USR0008,2010-01-04,2,2,0,1,0,0,0,1,1,5,0,13,2,119930.0,1,1,99,17,5,1,0.95,95.0,58.0,80.2,High
212,USR0008,2010-01-05,1,1,0,1,0,0,0,9,1,2,1,14,1,55296.0,1,0,34,14,10,1,1.0,100.0,100.0,100.0,Critical
213,USR0008,2010-01-06,2,2,0,1,1,1,1,11,1,3,1,14,0,236401.0,1,0,35,19,10,1,1.0,100.0,100.0,100.0,Critical
214,USR0008,2010-01-07,2,2,0,1,0,0,0,6,1,4,2,19,2,51330.0,1,3,47,24,10,1,1.0,100.0,100.0,100.0,Critical
215,USR0008,2010-01-08,1,1,0,1,0,0,0,3,1,3,1,5,2,103076.0,1,0,120,29,10,1,1.0,100.0,100.0,100.0,Critical
216,USR0008,2010-01-09,1,2,0,1,0,0,0,12,1,3,2,10,0,189107.0,1,3,97,34,0,1,0.54,54.0,44.0,50.0,Medium
217,USR0008,2010-01-10,1,1,0,1,1,1,1,8,1,5,0,5,0,149800.0,1,0,59,25,5,1,0.95,95.0,65.0,83.0,High
218,USR0008,2010-01-11,2,1,1,1,0,0,0,7,1,6,1,15,2,241760.0,1,3,26,33,5,1,1.0,100.0,96.0,98.4,Critical
219,USR0008,2010-01-12,2,1,0,1,0,0,0,4,1,6,2,13,0,158023.0,1,2,100,29,10,1,1.0,100.0,100.0,100.0,Critical
220,USR0008,2010-01-13,1,2,1,1,1,1,1,3,1,4,2,16,1,230143.0,1,3,154,36,10,1,1.0,100.0,100.0,100.0,Critical
221,USR0008,2010-01-14,2,1,0,1,1,1,1,1,1,3,0,11,2,79562.0,1,1,56,12,5,1,1.0,100.0,73.0,89.2,Critical
222,USR0008,2010-01-15,2,1,0,1,0,0,0,6,1,2,1,17,0,205546.0,1,2,110,38,5,1,1.0,100.0,76.0,90.4,Critical
223,USR0008,2010-01-16,2,2,0,1,1,1,1,4,1,3,1,17,0,144973.0,1,2,62,21,5,1,1.0,100.0,91.0,96.4,Critical
224,USR0008,2010-01-17,1,2,0,1,0,0,0,9,1,4,2,20,1,227654.0,1,0,41,10,10,1,1.0,100.0,100.0,100.0,Critical
225,USR0008,2010-01-18,1,2,0,1,0,0,0,5,1,5,0,10,0,242258.0,1,3,139,28,0,0,0.3,30.0,24.0,27.6,Low
226,USR0008,2010-01-19,1,2,0,1,0,0,0,4,1,3,2,22,1,78286.0,1,2,20,18,0,0,0.49,49.0,36.0,43.8,Medium
227,USR0008,2010-01-20,1,1,0,1,0,0,0,3,1,5,0,8,2,93833.0,1,1,71,30,0,0,0.2,20.0,8.0,15.2,Low
228,USR0008,2010-01-21,2,1,0,1,0,0,0,11,1,5,1,19,0,11981.0,1,1,94,40,0,0,0.22,22.0,18.0,20.4,Low
229,USR0008,2010-01-22,2,2,1,1,1,1,1,8,1,6,1,22,2,165892.0,1,3,63,23,10,1,1.0,100.0,100.0,100.0,Critical
230,USR0008,2010-01-23,1,2,1,1,0,0,0,1,1,1,0,20,0,84292.0,1,0,37,6,10,1,1.0,100.0,100.0,100.0,Critical
231,USR0008,2010-01-24,1,1,0,1,0,0,0,2,1,5,0,22,1,58631.0,1,3,148,11,0,0,0.35,35.0,24.0,30.6,Low
232,USR0008,2010-01-25,2,1,0,1,0,0,0,4,1,4,1,12,0,101929.0,1,0,32,27,0,0,0.12,12.0,10.0,11.2,Low
233,USR0008,2010-01-26,1,2,0,1,0,0,0,8,1,7,2,12,0,159060.0,1,3,130,23,0,1,0.54,54.0,44.0,50.0,Medium
234,USR0008,2010-01-27,1,2,0,1,0,0,0,1,1,1,0,17,1,145060.0,1,0,94,18,10,1,1.0,100.0,100.0,100.0,Critical
235,USR0008,2010-01-28,2,2,1,1,0,0,0,5,1,2,0,9,2,51224.0,1,1,129,16,10,1,1.0,100.0,100.0,100.0,Critical
236,USR0008,2010-01-29,1,2,0,1,0,0,0,9,1,4,0,9,2,56768.0,1,3,108,12,0,0,0.4,40.0,24.0,33.6,Low
237,USR0008,2010-01-30,2,1,0,1,0,0,0,5,1,3,2,8,2,88432.0,1,3,120,19,5,1,1.0,100.0,94.0,97.6,Critical
238,USR0008,2010-01-31,1,1,1,1,1,1,1,10,1,3,1,7,0,217699.0,1,2,36,24,5,1,1.0,100.0,100.0,100.0,Critical
239,USR0008,2010-02-01,2,2,0,1,1,1,1,3,1,3,0,12,0,43406.0,1,0,75,27,5,1,0.95,95.0,65.0,83.0,High
240,USR0008,2010-02-02,1,1,0,1,0,0,0,7,1,4,2,7,0,70623.0,1,1,103,14,0,0,0.34,34.0,28.0,31.6,Low
241,USR0009,2010-01-04,2,2,0,1,0,0,0,10,1,2,0,12,1,33625.0,1,1,34,5,5,1,0.9,90.0,58.0,77.2,High
242,USR0009,2010-01-05,2,2,0,1,0,0,0,7,1,1,0,19,1,198619.0,1,3,136,16,0,0,0.35,35.0,24.0,30.6,Low
243,USR0009,2010-01-06,2,1,1,1,0,0,0,2,1,2,0,8,0,13191.0,1,1,110,17,5,1,1.0,100.0,70.0,88.0,Critical
244,USR0009,2010-01-07,2,2,0,1,0,0,0,7,1,4,2,19,2,196032.0,1,0,148,23,10,1,1.0,100.0,100.0,100.0,Critical
245,USR0009,2010-01-08,1,1,0,1,0,0,0,12,1,4,2,20,2,32080.0,1,1,39,34,10,1,1.0,100.0,100.0,100.0,Critical
246,USR0009,2010-01-09,2,2,0,1,0,0,0,6,1,2,1,8,0,175021.0,1,0,122,15,0,0,0.12,12.0,10.0,11.2,Low
247,USR0009,2010-01-10,1,2,1,1,0,0,0,10,1,3,0,20,1,124813.0,1,3,132,35,10,1,1.0,100.0,100.0,100.0,Critical
248,USR0009,2010-01-11,2,1,0,1,0,0,0,9,1,4,0,19,2,129346.0,1,0,38,22,10,1,1.0,100.0,100.0,100.0,Critical
249,USR0009,2010-01-12,1,2,1,1,0,0,0,4,1,3,2,22,0,16613.0,1,2,78,38,0,1,0.59,59.0,48.0,54.6,Medium
250,USR0009,2010-01-13,2,1,0,1,0,0,0,9,1,2,0,18,2,66301.0,1,1,55,40,0,0,0.2,20.0,8.0,15.2,Low
251,USR0009,2010-01-14,2,1,1,1,0,0,0,2,1,3,0,8,2,131424.0,1,3,99,11,10,1,1.0,100.0,100.0,100.0,Critical
252,USR0009,2010-01-15,2,2,1,1,1,1,1,9,1,5,2,11,1,210184.0,1,3,105,14,10,1,1.0,100.0,100.0,100.0,Critical
253,USR0009,2010-01-16,1,2,0,1,1,1,1,8,1,3,0,7,2,143919.0,1,0,122,36,10,1,1.0,100.0,100.0,100.0,Critical
254,USR0009,2010-01-17,2,1,0,1,1,1,1,8,1,5,2,14,2,26050.0,1,3,120,30,10,1,1.0,100.0,100.0,100.0,Critical
255,USR0009,2010-01-18,2,2,0,1,0,0,0,4,1,4,0,12,1,127404.0,1,0,23,33,0,0,0.05,5.0,0.0,3.0,Low
256,USR0009,2010-01-19,2,1,0,1,1,1,1,6,1,4,1,17,2,152608.0,1,2,134,26,10,1,1.0,100.0,100.0,100.0,Critical
257,USR0009,2010-01-20,1,1,0,1,0,0,0,11,1,7,2,22,1,164313.0,1,3,92,22,0,1,0.59,59.0,44.0,53.0,Medium
258,USR0009,2010-01-21,2,1,0,1,0,0,0,9,1,4,0,7,2,80979.0,1,2,100,36,0,0,0.3,30.0,16.0,24.4,Low
259,USR0009,2010-01-22,2,1,1,1,0,0,0,2,1,3,1,20,1,197363.0,1,0,57,23,0,0,0.32,32.0,22.0,28.0,Low
260,USR0009,2010-01-23,2,2,0,1,0,0,0,6,1,3,2,10,0,83043.0,1,2,97,30,0,0,0.44,44.0,36.0,40.8,Medium
261,USR0009,2010-01-24,1,2,1,1,1,1,1,9,1,6,1,14,0,241037.0,1,3,44,14,5,1,1.0,100.0,100.0,100.0,Critical
262,USR0009,2010-01-25,2,2,0,1,0,0,0,3,1,5,2,20,0,57765.0,1,2,135,14,5,1,1.0,100.0,86.0,94.4,Critical
263,USR0009,2010-01-26,1,2,0,1,1,1,1,6,1,2,1,21,2,34346.0,1,1,48,15,5,1,1.0,100.0,83.0,93.2,Critical
264,USR0009,2010-01-27,1,1,0,1,0,0,0,9,1,4,0,8,1,240583.0,1,0,96,35,10,1,1.0,100.0,100.0,100.0,Critical
265,USR0009,2010-01-28,2,2,0,1,0,0,0,5,1,6,2,11,0,246965.0,1,3,44,32,0,1,0.54,54.0,44.0,50.0,Medium
266,USR0009,2010-01-29,1,2,0,1,1,1,1,5,1,3,0,17,1,174286.0,1,2,132,39,5,1,1.0,100.0,81.0,92.4,Critical
267,USR0009,2010-01-30,1,2,1,1,1,1,1,4,1,4,2,11,1,29177.0,1,0,137,39,10,1,1.0,100.0,100.0,100.0,Critical
268,USR0009,2010-01-31,1,1,0,1,0,0,0,8,1,2,0,7,1,21898.0,1,0,62,31,0,0,0.05,5.0,0.0,3.0,Low
269,USR0009,2010-02-01,2,1,0,1,0,0,0,8,1,6,2,11,1,130030.0,1,0,118,15,5,1,1.0,100.0,70.0,88.0,Critical
270,USR0009,2010-02-02,1,2,1,1,0,0,0,3,1,4,0,14,0,112427.0,1,3,98,31,10,1,1.0,100.0,100.0,100.0,Critical
271,USR0010,2010-01-04,1,2,0,1,1,1,1,3,1,7,2,8,1,117634.0,1,1,150,6,10,1,1.0,100.0,100.0,100.0,Critical
272,USR0010,2010-01-05,2,1,0,1,0,0,0,11,1,4,2,20,1,107197.0,1,0,30,13,10,1,1.0,100.0,100.0,100.0,Critical
273,USR0010,2010-01-06,1,1,1,1,1,1,1,5,1,4,0,5,1,245371.0,1,0,156,22,10,1,1.0,100.0,100.0,100.0,Critical
274,USR0010,2010-01-07,2,2,0,1,1,1,1,6,1,2,0,23,0,225366.0,1,3,119,38,0,1,0.5,50.0,39.0,45.6,Medium
275,USR0010,2010-01-08,2,2,1,1,0,0,0,2,1,4,1,20,0,20941.0,1,1,113,28,0,0,0.37,37.0,30.0,34.2,Low
276,USR0010,2010-01-09,2,2,0,1,0,0,0,9,1,3,0,16,0,22156.0,1,0,109,38,0,0,0.0,0.0,0.0,0.0,Low
277,USR0010,2010-01-10,1,2,0,1,0,0,0,2,1,6,1,19,2,235897.0,1,1,21,7,0,0,0.32,32.0,18.0,26.4,Low
278,USR0010,2010-01-11,1,1,1,1,1,1,1,7,1,3,1,23,1,206420.0,1,3,74,21,0,1,0.82,82.0,61.0,73.6,High
279,USR0010,2010-01-12,2,1,0,1,0,0,0,10,1,5,0,10,0,207556.0,1,1,67,36,0,0,0.1,10.0,8.0,9.2,Low
280,USR0010,2010-01-13,1,2,0,1,0,0,0,9,1,7,2,8,2,61821.0,1,2,97,25,5,1,1.0,100.0,86.0,94.4,Critical
281,USR0010,2010-01-14,2,1,0,1,0,0,0,8,1,5,1,17,1,212160.0,1,0,122,18,10,1,1.0,100.0,100.0,100.0,Critical
282,USR0010,2010-01-15,1,1,0,1,0,0,0,2,1,2,1,18,0,106643.0,1,3,144,6,0,0,0.42,42.0,34.0,38.8,Low
283,USR0010,2010-01-16,1,2,0,1,0,0,0,5,1,4,2,19,1,40480.0,1,2,79,13,10,1,1.0,100.0,100.0,100.0,Critical
284,USR0010,2010-01-17,2,1,1,1,0,0,0,3,1,6,2,12,2,190507.0,1,0,35,14,0,0,0.49,49.0,32.0,42.2,Medium
285,USR0010,2010-01-18,2,2,1,1,0,0,0,5,1,5,1,19,1,89147.0,1,3,23,38,0,1,0.62,62.0,46.0,55.6,Medium
286,USR0010,2010-01-19,2,2,1,1,0,0,0,8,1,5,1,16,1,237074.0,1,1,70,33,10,1,1.0,100.0,100.0,100.0,Critical
287,USR0010,2010-01-20,2,1,0,1,0,0,0,6,1,1,0,19,1,225005.0,1,3,145,12,0,0,0.35,35.0,24.0,30.6,Low
288,USR0010,2010-01-21,2,1,0,1,0,0,0,4,1,1,0,19,1,203308.0,1,2,130,30,5,1,1.0,100.0,66.0,86.4,Critical
289,USR0010,2010-01-22,1,2,0,1,0,0,0,5,1,4,2,19,0,242202.0,1,2,107,24,0,0,0.44,44.0,36.0,40.8,Medium
290,USR0010,2010-01-23,2,2,1,1,0,0,0,11,1,4,1,21,0,72551.0,1,2,122,17,10,1,1.0,100.0,100.0,100.0,Critical
291,USR0010,2010-01-24,2,2,0,1,1,1,1,4,1,3,2,17,1,39518.0,1,1,29,25,5,1,1.0,100.0,93.0,97.2,Critical
292,USR0010,2010-01-25,1,1,0,1,0,0,0,10,1,4,2,22,1,194589.0,1,3,113,9,5,1,1.0,100.0,94.0,97.6,Critical
293,USR0010,2010-01-26,2,1,0,1,0,0,0,11,1,2,1,9,1,91449.0,1,3,136,16,10,1,1.0,100.0,100.0,100.0,Critical
294,USR0010,2010-01-27,2,1,0,1,0,0,0,8,1,6,2,10,0,53977.0,1,2,123,40,10,1,1.0,100.0,100.0,100.0,Critical
295,USR0010,2010-01-28,1,1,0,1,1,1,1,7,1,3,2,7,0,140770.0,1,1,155,15,5,1,1.0,100.0,93.0,97.2,Critical
296,USR0010,2010-01-29,1,1,1,1,0,0,0,5,1,3,0,9,2,48429.0,1,1,63,5,0,0,0.35,35.0,20.0,29.0,Low
297,USR0010,2010-01-30,2,1,0,1,1,1,1,4,1,5,1,20,1,120370.0,1,2,25,16,0,1,0.57,57.0,41.0,50.6,Medium
298,USR0010,2010-01-31,2,1,0,1,1,1,1,3,1,7,2,14,1,160250.0,1,2,159,5,10,1,1.0,100.0,100.0,100.0,Critical
299,USR0010,2010-02-01,1,1,0,1,0,0,0,5,1,6,1,18,2,83184.0,1,3,68,7,0,1,0.52,52.0,34.0,44.8,Medium
300,USR0010,2010-02-02,1,2,1,1,1,1,1,2,1,3,1,13,1,142663.0,1,2,105,23,5,1,1.0,100.0,100.0,100.0,Critical
301,USR0011,2010-01-04,1,1,1,1,0,0,0,3,1,5,2,8,0,54911.0,1,2,140,28,10,1,1.0,100.0,100.0,100.0,Critical
302,USR0011,2010-01-05,2,1,0,1,0,0,0,4,1,2,1,18,0,194254.0,1,0,153,38,5,1,0.87,87.0,60.0,76.2,High
303,USR0011,2010-01-06,1,2,1,1,0,0,0,2,1,5,0,10,2,112953.0,1,3,59,32,0,1,0.55,55.0,36.0,47.4,Medium
304,USR0011,2010-01-07,1,1,0,1,1,1,1,2,1,5,0,6,1,82530.0,1,0,31,28,0,0,0.25,25.0,15.0,21.0,Low
305,USR0011,2010-01-08,2,1,0,1,0,0,0,8,1,5,2,5,2,215847.0,1,0,145,27,0,0,0.34,34.0,20.0,28.4,Low
306,USR0011,2010-01-09,2,1,0,1,0,0,0,9,1,6,1,12,1,209569.0,1,1,32,17,5,1,1.0,100.0,68.0,87.2,Critical
307,USR0011,2010-01-10,2,2,1,1,0,0,0,7,1,4,0,16,2,163792.0,1,1,143,31,0,0,0.35,35.0,20.0,29.0,Low
308,USR0011,2010-01-11,2,2,0,1,0,0,0,6,1,5,2,15,0,181681.0,1,2,102,32,0,0,0.44,44.0,36.0,40.8,Medium
309,USR0011,2010-01-12,1,1,0,1,0,0,0,9,1,1,0,20,0,99139.0,1,1,118,12,5,1,0.85,85.0,58.0,74.2,High
310,USR0011,2010-01-13,2,1,0,1,0,0,0,8,1,5,1,14,2,159678.0,1,0,39,28,5,1,0.97,97.0,60.0,82.2,High
311,USR0011,2010-01-14,1,1,0,1,1,1,1,3,1,5,0,14,0,22968.0,1,0,128,15,0,0,0.2,20.0,15.0,18.0,Low
312,USR0011,2010-01-15,2,2,0,1,0,0,0,2,1,6,1,13,2,212496.0,1,1,116,22,5,1,1.0,100.0,68.0,87.2,Critical
313,USR0011,2010-01-16,2,2,0,1,0,0,0,3,1,6,2,12,0,248556.0,1,1,39,26,0,0,0.34,34.0,28.0,31.6,Low
314,USR0011,2010-01-17,2,1,0,1,0,0,0,5,1,3,0,10,2,85329.0,1,2,58,11,0,0,0.3,30.0,16.0,24.4,Low
315,USR0011,2010-01-18,1,1,0,1,0,0,0,4,1,5,1,17,2,67386.0,1,2,105,26,0,0,0.42,42.0,26.0,35.6,Low
316,USR0011,2010-01-19,2,2,0,1,1,1,1,4,1,5,1,21,0,238257.0,1,3,42,29,0,1,0.62,62.0,49.0,56.8,Medium
317,USR0011,2010-01-20,2,1,1,1,1,1,1,4,1,1,0,15,1,121696.0,1,0,89,29,0,0,0.4,40.0,27.0,34.8,Low
318,USR0011,2010-01-21,1,2,0,1,1,1,1,4,1,3,0,12,1,165275.0,1,2,96,9,5,1,1.0,100.0,81.0,92.4,Critical
319,USR0011,2010-01-22,2,2,0,1,0,0,0,9,1,6,2,16,0,185926.0,1,2,35,28,5,1,1.0,100.0,86.0,94.4,Critical
320,USR0011,2010-01-23,1,1,0,1,0,0,0,7,1,5,1,15,1,210264.0,1,2,61,11,5,1,1.0,100.0,76.0,90.4,Critical
321,USR0011,2010-01-24,2,2,0,1,1,1,1,3,1,5,1,8,0,94470.0,1,0,132,37,5,1,1.0,100.0,75.0,90.0,Critical
322,USR0011,2010-01-25,1,2,0,1,0,0,0,10,1,6,2,20,1,153121.0,1,0,100,15,10,1,1.0,100.0,100.0,100.0,Critical
323,USR0011,2010-01-26,2,2,0,1,0,0,0,2,1,5,0,11,0,192448.0,1,2,127,9,5,1,0.95,95.0,66.0,83.4,High
324,USR0011,2010-01-27,1,2,0,1,0,0,0,8,1,6,1,13,0,115427.0,1,3,159,16,10,1,1.0,100.0,100.0,100.0,Critical
325,USR0011,2010-01-28,2,1,1,1,1,1,1,8,1,6,2,9,0,242008.0,1,3,93,25,0,1,0.89,89.0,71.0,81.8,High
326,USR0011,2010-01-29,1,1,0,1,0,0,0,5,1,5,1,19,2,130669.0,1,3,116,38,0,1,0.52,52.0,34.0,44.8,Medium
327,USR0011,2010-01-30,1,1,0,1,1,1,1,6,1,6,2,16,1,11326.0,1,3,61,13,0,1,0.79,79.0,59.0,71.0,High
328,USR0011,2010-01-31,1,1,0,1,0,0,0,9,1,7,2,15,1,164448.0,1,3,38,12,0,1,0.59,59.0,44.0,53.0,Medium
329,USR0011,2010-02-01,2,1,0,1,1,1,1,10,1,6,1,20,2,85211.0,1,1,98,26,0,1,0.52,52.0,33.0,44.4,Medium
330,USR0011,2010-02-02,1,2,0,1,0,0,0,3,1,1,0,5,0,122671.0,1,0,107,34,0,0,0.0,0.0,0.0,0.0,Low
331,USR0012,2010-01-04,2,2,1,1,0,0,0,3,1,5,0,13,1,92098.0,1,1,156,11,10,1,1.0,100.0,100.0,100.0,Critical
332,USR0012,2010-01-05,2,1,0,1,0,0,0,2,1,1,0,16,0,25175.0,1,3,65,38,0,0,0.3,30.0,24.0,27.6,Low
333,USR0012,2010-01-06,2,2,0,1,1,1,1,3,1,5,0,22,2,124971.0,1,2,55,36,0,1,0.5,50.0,31.0,42.4,Medium
334,USR0012,2010-01-07,1,1,1,1,1,1,1,6,1,3,1,12,2,185142.0,1,1,97,20,0,1,0.67,67.0,45.0,58.2,Medium
335,USR0012,2010-01-08,1,2,0,1,1,1,1,3,1,5,1,15,2,68152.0,1,3,108,23,5,1,1.0,100.0,99.0,99.6,Critical
336,USR0012,2010-01-09,2,2,0,1,0,0,0,5,1,1,0,13,0,68919.0,1,3,105,32,0,0,0.3,30.0,24.0,27.6,Low
337,USR0012,2010-01-10,2,1,0,1,1,1,1,12,1,6,2,7,0,38409.0,1,1,60,18,0,1,0.54,54.0,43.0,49.6,Medium
338,USR0012,2010-01-11,2,1,0,1,0,0,0,2,1,2,1,11,2,103398.0,1,1,27,14,0,0,0.32,32.0,18.0,26.4,Low
339,USR0012,2010-01-12,2,1,1,1,1,1,1,11,1,6,2,6,1,230947.0,1,0,114,22,5,1,1.0,100.0,97.0,98.8,Critical
340,USR0012,2010-01-13,2,2,1,1,0,0,0,4,1,4,2,17,0,150138.0,1,3,129,32,0,1,0.69,69.0,56.0,63.8,High
341,USR0012,2010-01-14,2,2,0,1,0,0,0,12,1,3,2,6,0,221715.0,1,0,54,22,0,0,0.24,24.0,20.0,22.4,Low
342,USR0012,2010-01-15,2,2,1,1,0,0,0,12,1,5,2,17,1,190043.0,1,1,59,19,5,1,1.0,100.0,90.0,96.0,Critical
343,USR0012,2010-01-16,2,2,0,1,1,1,1,11,1,6,2,22,1,176216.0,1,3,40,28,0,1,0.79,79.0,59.0,71.0,High
344,USR0012,2010-01-17,2,1,0,1,0,0,0,2,1,2,0,22,1,33837.0,1,3,63,23,5,1,1.0,100.0,74.0,89.6,Critical
345,USR0012,2010-01-18,2,1,0,1,1,1,1,12,1,6,2,19,2,235551.0,1,2,40,30,0,1,0.74,74.0,51.0,64.8,High
346,USR0012,2010-01-19,1,2,0,1,0,0,0,11,1,4,2,18,2,230283.0,1,2,150,39,0,1,0.54,54.0,36.0,46.8,Medium
347,USR0012,2010-01-20,2,1,0,1,0,0,0,4,1,5,1,12,2,15496.0,1,1,75,33,0,0,0.32,32.0,18.0,26.4,Low
348,USR0012,2010-01-21,2,2,0,1,0,0,0,8,1,5,0,14,2,109078.0,1,2,51,12,10,1,1.0,100.0,100.0,100.0,Critical
349,USR0012,2010-01-22,2,1,0,1,0,0,0,1,1,4,0,9,2,201168.0,1,0,100,37,0,0,0.1,10.0,0.0,6.0,Low
350,USR0012,2010-01-23,1,1,0,1,0,0,0,10,1,1,0,20,0,83648.0,1,0,109,9,10,1,1.0,100.0,100.0,100.0,Critical
351,USR0012,2010-01-24,1,2,0,1,0,0,0,10,1,6,1,19,0,158750.0,1,2,31,21,0,0,0.32,32.0,26.0,29.6,Low
352,USR0012,2010-01-25,2,2,0,1,0,0,0,8,1,5,2,12,2,96537.0,1,2,64,21,0,1,0.54,54.0,36.0,46.8,Medium
353,USR0012,2010-01-26,2,2,0,1,0,0,0,8,1,5,2,16,2,125129.0,1,3,60,40,0,1,0.64,64.0,44.0,56.0,Medium
354,USR0012,2010-01-27,1,1,0,1,1,1,1,4,1,2,0,10,1,154552.0,1,2,44,26,0,0,0.45,45.0,31.0,39.4,Low
355,USR0012,2010-01-28,2,2,0,1,0,0,0,7,1,2,0,23,1,184648.0,1,3,129,20,5,1,1.0,100.0,74.0,89.6,Critical
356,USR0012,2010-01-29,2,2,0,1,0,0,0,10,1,5,2,15,1,56825.0,1,2,79,21,10,1,1.0,100.0,100.0,100.0,Critical
357,USR0012,2010-01-30,1,2,0,1,0,0,0,8,1,4,1,19,2,174190.0,1,2,119,34,5,1,1.0,100.0,76.0,90.4,Critical
358,USR0012,2010-01-31,2,2,0,1,0,0,0,4,1,6,2,11,0,14547.0,1,3,129,18,0,1,0.54,54.0,44.0,50.0,Medium
