logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,user,day
2,2,0,1,0,0,0,6,1,3,2,10,0,83043.0,1,2,97,30,0,USR0009,2010-01-23
1,2,1,1,1,1,1,9,1,6,1,14,0,241037.0,1,3,44,14,5,USR0009,2010-01-24
2,2,0,1,0,0,0,3,1,5,2,20,0,57765.0,1,2,135,14,5,USR0009,2010-01-25
1,2,0,1,1,1,1,6,1,2,1,21,2,34346.0,1,1,48,15,5,USR0009,2010-01-26
1,1,0,1,0,0,0,9,1,4,0,8,1,240583.0,1,0,96,35,10,USR0009,2010-01-27
2,2,0,1,0,0,0,5,1,6,2,11,0,246965.0,1,3,44,32,0,USR0009,2010-01-28
1,2,0,1,1,1,1,5,1,3,0,17,1,174286.0,1,2,132,39,5,USR0009,2010-01-29
1,2,1,1,1,1,1,4,1,4,2,11,1,29177.0,1,0,137,39,10,USR0009,2010-01-30
1,1,0,1,0,0,0,8,1,2,0,7,1,21898.0,1,0,62,31,0,USR0009,2010-01-31
2,1,0,1,0,0,0,8,1,6,2,11,1,130030.0,1,0,118,15,5,USR0009,2010-02-01
1,2,1,1,0,0,0,3,1,4,0,14,0,112427.0,1,3,98,31,10,USR0009,2010-02-02
1,2,0,1,1,1,1,3,1,7,2,8,1,117634.0,1,1,150,6,10,USR0010,2010-01-04
2,1,0,1,0,0,0,11,1,4,2,20,1,107197.0,1,0,30,13,10,USR0010,2010-01-05
1,1,1,1,1,1,1,5,1,4,0,5,1,245371.0,1,0,156,22,10,USR0010,2010-01-06
2,2,0,1,1,1,1,6,1,2,0,23,0,225366.0,1,3,119,38,0,USR0010,2010-01-07
2,2,1,1,0,0,0,2,1,4,1,20,0,20941.0,1,1,113,28,0,USR0010,2010-01-08
2,2,0,1,0,0,0,9,1,3,0,16,0,22156.0,1,0,109,38,0,USR0010,2010-01-09
1,2,0,1,0,0,0,2,1,6,1,19,2,235897.0,1,1,21,7,0,USR0010,2010-01-10
1,1,1,1,1,1,1,7,1,3,1,23,1,206420.0,1,3,74,21,0,USR0010,2010-01-11
2,1,0,1,0,0,0,10,1,5,0,10,0,207556.0,1,1,67,36,0,USR0010,2010-01-12
1,2,0,1,0,0,0,9,1,7,2,8,2,61821.0,1,2,97,25,5,USR0010,2010-01-13
2,1,0,1,0,0,0,8,1,5,1,17,1,212160.0,1,0,122,18,10,USR0010,2010-01-14
1,1,0,1,0,0,0,2,1,2,1,18,0,106643.0,1,3,144,6,0,USR0010,2010-01-15
1,2,0,1,0,0,0,5,1,4,2,19,1,40480.0,1,2,79,13,10,USR0010,2010-01-16
2,1,1,1,0,0,0,3,1,6,2,12,2,190507.0,1,0,35,14,0,USR0010,2010-01-17
2,2,1,1,0,0,0,5,1,5,1,19,1,89147.0,1,3,23,38,0,USR0010,2010-01-18
2,2,1,1,0,0,0,8,1,5,1,16,1,237074.0,1,1,70,33,10,USR0010,2010-01-19
2,1,0,1,0,0,0,6,1,1,0,19,1,225005.0,1,3,145,12,0,USR0010,2010-01-20
2,1,0,1,0,0,0,4,1,1,0,19,1,203308.0,1,2,130,30,5,USR0010,2010-01-21
1,2,0,1,0,0,0,5,1,4,2,19,0,242202.0,1,2,107,24,0,USR0010,2010-01-22
2,2,1,1,0,0,0,11,1,4,1,21,0,72551.0,1,2,122,17,10,USR0010,2010-01-23
2,2,0,1,1,1,1,4,1,3,2,17,1,39518.0,1,1,29,25,5,USR0010,2010-01-24
1,1,0,1,0,0,0,10,1,4,2,22,1,194589.0,1,3,113,9,5,USR0010,2010-01-25
2,1,0,1,0,0,0,11,1,2,1,9,1,91449.0,1,3,136,16,10,USR0010,2010-01-26
2,1,0,1,0,0,0,8,1,6,2,10,0,53977.0,1,2,123,40,10,USR0010,2010-01-27
1,1,0,1,1,1,1,7,1,3,2,7,0,140770.0,1,1,155,15,5,USR0010,2010-01-28
1,1,1,1,0,0,0,5,1,3,0,9,2,48429.0,1,1,63,5,0,USR0010,2010-01-29
2,1,0,1,1,1,1,4,1,5,1,20,1,120370.0,1,2,25,16,0,USR0010,2010-01-30
2,1,0,1,1,1,1,3,1,7,2,14,1,160250.0,1,2,159,5,10,USR0010,2010-01-31
1,1,0,1,0,0,0,5,1,6,1,18,2,83184.0,1,3,68,7,0,USR0010,2010-02-01
1,2,1,1,1,1,1,2,1,3,1,13,1,142663.0,1,2,105,23,5,USR0010,2010-02-02
1,1,1,1,0,0,0,3,1,5,2,8,0,54911.0,1,2,140,28,10,USR0011,2010-01-04
2,1,0,1,0,0,0,4,1,2,1,18,0,194254.0,1,0,153,38,5,USR0011,2010-01-05
1,2,1,1,0,0,0,2,1,5,0,10,2,112953.0,1,3,59,32,0,USR0011,2010-01-06
1,1,0,1,1,1,1,2,1,5,0,6,1,82530.0,1,0,31,28,0,USR0011,2010-01-07
2,1,0,1,0,0,0,8,1,5,2,5,2,215847.0,1,0,145,27,0,USR0011,2010-01-08
2,1,0,1,0,0,0,9,1,6,1,12,1,209569.0,1,1,32,17,5,USR0011,2010-01-09
2,2,1,1,0,0,0,7,1,4,0,16,2,163792.0,1,1,143,31,0,USR0011,2010-01-10
2,2,0,1,0,0,0,6,1,5,2,15,0,181681.0,1,2,102,32,0,USR0011,2010-01-11
1,1,0,1,0,0,0,9,1,1,0,20,0,99139.0,1,1,118,12,5,USR0011,2010-01-12
2,1,0,1,0,0,0,8,1,5,1,14,2,159678.0,1,0,39,28,5,USR0011,2010-01-13
1,1,0,1,1,1,1,3,1,5,0,14,0,22968.0,1,0,128,15,0,USR0011,2010-01-14
2,2,0,1,0,0,0,2,1,6,1,13,2,212496.0,1,1,116,22,5,USR0011,2010-01-15
2,2,0,1,0,0,0,3,1,6,2,12,0,248556.0,1,1,39,26,0,USR0011,2010-01-16
2,1,0,1,0,0,0,5,1,3,0,10,2,85329.0,1,2,58,11,0,USR0011,2010-01-17
1,1,0,1,0,0,0,4,1,5,1,17,2,67386.0,1,2,105,26,0,USR0011,2010-01-18
2,2,0,1,1,1,1,4,1,5,1,21,0,238257.0,1,3,42,29,0,USR0011,2010-01-19
2,1,1,1,1,1,1,4,1,1,0,15,1,121696.0,1,0,89,29,0,USR0011,2010-01-20
1,2,0,1,1,1,1,4,1,3,0,12,1,165275.0,1,2,96,9,5,USR0011,2010-01-21
2,2,0,1,0,0,0,9,1,6,2,16,0,185926.0,1,2,35,28,5,USR0011,2010-01-22
1,1,0,1,0,0,0,7,1,5,1,15,1,210264.0,1,2,61,11,5,USR0011,2010-01-23
2,2,0,1,1,1,1,3,1,5,1,8,0,94470.0,1,0,132,37,5,USR0011,2010-01-24
1,2,0,1,0,0,0,10,1,6,2,20,1,153121.0,1,0,100,15,10,USR0011,2010-01-25
2,2,0,1,0,0,0,2,1,5,0,11,0,192448.0,1,2,127,9,5,USR0011,2010-01-26
1,2,0,1,0,0,0,8,1,6,1,13,0,115427.0,1,3,159,16,10,USR0011,2010-01-27
2,1,1,1,1,1,1,8,1,6,2,9,0,242008.0,1,3,93,25,0,USR0011,2010-01-28
1,1,0,1,0,0,0,5,1,5,1,19,2,130669.0,1,3,116,38,0,USR0011,2010-01-29
1,1,0,1,1,1,1,6,1,6,2,16,1,11326.0,1,3,61,13,0,USR0011,2010-01-30
1,1,0,1,0,0,0,9,1,7,2,15,1,164448.0,1,3,38,12,0,USR0011,2010-01-31
2,1,0,1,1,1,1,10,1,6,1,20,2,85211.0,1,1,98,26,0,USR0011,2010-02-01
1,2,0,1,0,0,0,3,1,1,0,5,0,122671.0,1,0,107,34,0,USR0011,2010-02-02
2,2,1,1,0,0,0,3,1,5,0,13,1,92098.0,1,1,156,11,10,USR0012,2010-01-04
2,1,0,1,0,0,0,2,1,1,0,16,0,25175.0,1,3,65,38,0,USR0012,2010-01-05
2,2,0,1,1,1,1,3,1,5,0,22,2,124971.0,1,2,55,36,0,USR0012,2010-01-06
1,1,1,1,1,1,1,6,1,3,1,12,2,185142.0,1,1,97,20,0,USR0012,2010-01-07
1,2,0,1,1,1,1,3,1,5,1,15,2,68152.0,1,3,108,23,5,USR0012,2010-01-08
2,2,0,1,0,0,0,5,1,1,0,13,0,68919.0,1,3,105,32,0,USR0012,2010-01-09
2,1,0,1,1,1,1,12,1,6,2,7,0,38409.0,1,1,60,18,0,USR0012,2010-01-10
2,1,0,1,0,0,0,2,1,2,1,11,2,103398.0,1,1,27,14,0,USR0012,2010-01-11
2,1,1,1,1,1,1,11,1,6,2,6,1,230947.0,1,0,114,22,5,USR0012,2010-01-12
2,2,1,1,0,0,0,4,1,4,2,17,0,150138.0,1,3,129,32,0,USR0012,2010-01-13
2,2,0,1,0,0,0,12,1,3,2,6,0,221715.0,1,0,54,22,0,USR0012,2010-01-14
2,2,1,1,0,0,0,12,1,5,2,17,1,190043.0,1,1,59,19,5,USR0012,2010-01-15
2,2,0,1,1,1,1,11,1,6,2,22,1,176216.0,1,3,40,28,0,USR0012,2010-01-16
2,1,0,1,0,0,0,2,1,2,0,22,1,33837.0,1,3,63,23,5,USR0012,2010-01-17
2,1,0,1,1,1,1,12,1,6,2,19,2,235551.0,1,2,40,30,0,USR0012,2010-01-18
1,2,0,1,0,0,0,11,1,4,2,18,2,230283.0,1,2,150,39,0,USR0012,2010-01-19
2,1,0,1,0,0,0,4,1,5,1,12,2,15496.0,1,1,75,33,0,USR0012,2010-01-20
2,2,0,1,0,0,0,8,1,5,0,14,2,109078.0,1,2,51,12,10,USR0012,2010-01-21
2,1,0,1,0,0,0,1,1,4,0,9,2,201168.0,1,0,100,37,0,USR0012,2010-01-22
1,1,0,1,0,0,0,10,1,1,0,20,0,83648.0,1,0,109,9,10,USR0012,2010-01-23
1,2,0,1,0,0,0,10,1,6,1,19,0,158750.0,1,2,31,21,0,USR0012,2010-01-24
2,2,0,1,0,0,0,8,1,5,2,12,2,96537.0,1,2,64,21,0,USR0012,2010-01-25
2,2,0,1,0,0,0,8,1,5,2,16,2,125129.0,1,3,60,40,0,USR0012,2010-01-26
1,1,0,1,1,1,1,4,1,2,0,10,1,154552.0,1,2,44,26,0,USR0012,2010-01-27
2,2,0,1,0,0,0,7,1,2,0,23,1,184648.0,1,3,129,20,5,USR0012,2010-01-28
2,2,0,1,0,0,0,10,1,5,2,15,1,56825.0,1,2,79,21,10,USR0012,2010-01-29
1,2,0,1,0,0,0,8,1,4,1,19,2,174190.0,1,2,119,34,5,USR0012,2010-01-30
2,2,0,1,0,0,0,4,1,6,2,11,0,14547.0,1,3,129,18,0,USR0012,2010-01-31
1,1,0,1,1,1,1,1,1,1,0,8,2,58897.0,1,0,104,39,0,USR0012,2010-02-01
2,1,0,1,0,0,0,7,1,5,0,7,1,224911.0,1,1,47,12,0,USR0012,2010-02-02
1,2,1,1,0,0,0,8,1,4,0,6,2,166070.0,1,0,148,14,5,USR0013,2010-01-04
2,2,1,1,0,0,0,3,1,3,1,17,2,69374.0,1,1,113,36,0,USR0013,2010-01-05
2,2,0,1,0,0,0,6,1,2,1,17,0,74446.0,1,3,55,28,5,USR0013,2010-01-06
2,2,0,1,0,0,0,5,1,4,2,15,0,125616.0,1,1,138,22,10,USR0013,2010-01-07
1,1,0,1,1,1,1,10,1,5,0,21,0,44912.0,1,2,31,11,0,USR0013,2010-01-08
1,1,0,1,0,0,0,3,1,5,1,18,0,104640.0,1,3,136,5,0,USR0013,2010-01-09
2,2,1,1,0,0,0,8,1,4,1,18,2,140691.0,1,3,25,6,0,USR0013,2010-01-10
2,2,0,1,1,1,1,12,1,6,2,14,2,243706.0,1,2,148,23,0,USR0013,2010-01-11
2,1,0,1,1,1,1,9,1,4,1,5,1,59432.0,1,0,114,27,0,USR0013,2010-01-12
1,1,0,1,1,1,1,7,1,5,1,16,0,152668.0,1,3,81,39,0,USR0013,2010-01-13
2,2,0,1,1,1,1,3,1,5,1,9,0,108489.0,1,2,61,15,10,USR0013,2010-01-14
2,1,1,1,0,0,0,11,1,6,1,8,2,91921.0,1,0,84,19,10,USR0013,2010-01-15
2,1,0,1,0,0,0,6,1,5,2,18,1,74395.0,1,3,23,40,0,USR0013,2010-01-16
1,1,0,1,1,1,1,9,1,3,2,6,2,148493.0,1,1,48,14,0,USR0013,2010-01-17
2,1,0,1,0,0,0,6,1,3,0,7,2,131617.0,1,1,72,35,0,USR0013,2010-01-18
1,2,0,1,0,0,0,11,1,6,2,8,0,160809.0,1,3,104,13,5,USR0013,2010-01-19
1,2,0,1,0,0,0,4,1,6,2,13,0,87984.0,1,1,34,23,0,USR0013,2010-01-20
2,1,0,1,0,0,0,7,1,3,2,13,0,90657.0,1,0,155,33,5,USR0013,2010-01-21
1,1,0,1,0,0,0,7,1,4,0,16,2,211269.0,1,3,65,16,0,USR0013,2010-01-22
1,1,1,1,0,0,0,6,1,4,0,16,0,30808.0,1,1,61,7,5,USR0013,2010-01-23
1,2,0,1,0,0,0,6,1,7,2,14,1,161641.0,1,3,115,11,10,USR0013,2010-01-24
1,2,1,1,1,1,1,5,1,4,0,11,0,51564.0,1,1,131,29,10,USR0013,2010-01-25
2,2,0,1,1,1,1,3,1,7,2,17,1,92366.0,1,2,89,29,0,USR0013,2010-01-26
1,1,0,1,0,0,0,4,1,6,2,14,0,12296.0,1,0,83,34,0,USR0013,2010-01-27
2,2,0,1,0,0,0,8,1,2,0,15,1,148305.0,1,2,121,6,5,USR0013,2010-01-28
2,1,0,1,0,0,0,10,1,4,2,12,0,208900.0,1,2,46,26,10,USR0013,2010-01-29
1,1,1,1,0,0,0,2,1,2,0,12,2,226989.0,1,1,109,28,0,USR0013,2010-01-30
1,1,0,1,1,1,1,6,1,5,1,22,1,138693.0,1,2,99,24,10,USR0013,2010-01-31
1,2,0,1,0,0,0,12,1,7,2,10,2,33191.0,1,0,67,27,0,USR0013,2010-02-01
1,1,0,1,0,0,0,6,1,4,0,8,0,139059.0,1,3,101,28,0,USR0013,2010-02-02
1,1,1,1,1,1,1,8,1,3,1,9,1,142838.0,1,3,72,11,0,USR0014,2010-01-04
2,2,1,1,0,0,0,6,1,5,0,16,2,131243.0,1,0,106,33,10,USR0014,2010-01-05
1,1,0,1,1,1,1,5,1,7,2,10,1,97874.0,1,1,24,25,0,USR0014,2010-01-06
1,1,0,1,0,0,0,6,1,2,1,11,0,242582.0,1,2,69,20,0,USR0014,2010-01-07
1,2,0,1,0,0,0,2,1,6,1,17,0,12827.0,1,0,20,15,0,USR0014,2010-01-08
1,1,0,1,1,1,1,1,1,5,0,10,1,121838.0,1,0,90,8,0,USR0014,2010-01-09
1,1,0,1,0,0,0,12,1,5,2,16,2,96295.0,1,0,131,37,0,USR0014,2010-01-10
2,1,1,1,0,0,0,5,1,5,0,18,0,155756.0,1,1,46,37,0,USR0014,2010-01-11
1,1,0,1,0,0,0,6,1,1,0,13,0,97461.0,1,3,103,18,10,USR0014,2010-01-12
2,1,1,1,0,0,0,12,1,6,2,13,2,33740.0,1,2,116,11,0,USR0014,2010-01-13
2,2,1,1,0,0,0,9,1,3,0,13,1,138849.0,1,0,141,21,0,USR0014,2010-01-14
2,2,0,1,0,0,0,8,1,4,1,20,1,134348.0,1,0,21,5,0,USR0014,2010-01-15
1,1,1,1,1,1,1,4,1,4,0,5,2,150997.0,1,0,82,37,0,USR0014,2010-01-16
2,1,0,1,1,1,1,9,1,2,1,19,1,103985.0,1,0,47,38,5,USR0014,2010-01-17
1,1,0,1,1,1,1,3,1,2,1,6,2,86936.0,1,0,91,34,10,USR0014,2010-01-18
2,2,0,1,0,0,0,6,1,5,2,9,2,151434.0,1,2,70,40,0,USR0014,2010-01-19
1,1,0,1,0,0,0,4,1,6,2,5,2,75079.0,1,0,144,18,5,USR0014,2010-01-20
2,1,0,1,0,0,0,3,1,6,2,8,0,211900.0,1,2,144,5,5,USR0014,2010-01-21
1,2,1,1,1,1,1,5,1,5,0,20,2,98978.0,1,0,47,6,5,USR0014,2010-01-22
2,1,0,1,1,1,1,4,1,4,0,17,2,230427.0,1,3,114,17,0,USR0014,2010-01-23
1,2,0,1,0,0,0,4,1,7,2,7,2,39295.0,1,2,78,16,10,USR0014,2010-01-24
2,1,0,1,1,1,1,8,1,4,0,8,0,154473.0,1,0,85,12,10,USR0014,2010-01-25
2,1,0,1,0,0,0,6,1,7,2,7,2,105822.0,1,1,149,5,0,USR0014,2010-01-26
1,2,1,1,0,0,0,9,1,2,0,5,1,136963.0,1,0,92,26,0,USR0014,2010-01-27
2,2,0,1,0,0,0,4,1,5,2,17,2,222953.0,1,1,124,27,10,USR0014,2010-01-28
1,1,1,1,0,0,0,11,1,6,1,12,1,155533.0,1,0,52,7,0,USR0014,2010-01-29
1,1,0,1,0,0,0,8,1,2,1,11,2,200017.0,1,1,43,17,0,USR0014,2010-01-30
1,1,0,1,1,1,1,8,1,4,2,11,1,73580.0,1,3,72,6,0,USR0014,2010-01-31
2,1,1,1,1,1,1,9,1,5,1,11,2,115570.0,1,2,141,27,0,USR0014,2010-02-01
2,1,0,1,1,1,1,2,1,4,0,14,2,131044.0,1,1,81,39,10,USR0014,2010-02-02
1,2,0,1,0,0,0,9,1,2,1,16,2,231042.0,1,3,61,40,0,USR0015,2010-01-04
1,1,0,1,0,0,0,3,1,4,2,8,2,84187.0,1,1,83,12,5,USR0015,2010-01-05
1,2,0,1,0,0,0,6,1,3,2,13,2,28230.0,1,1,94,10,10,USR0015,2010-01-06
1,2,0,1,0,0,0,12,1,3,2,8,1,194114.0,1,0,25,11,0,USR0015,2010-01-07
1,2,1,1,1,1,1,11,1,6,2,8,0,94071.0,1,3,155,19,5,USR0015,2010-01-08
1,2,0,1,1,1,1,4,1,4,1,19,0,36193.0,1,0,124,34,0,USR0015,2010-01-09
1,2,1,1,1,1,1,10,1,5,0,7,1,217669.0,1,0,47,38,0,USR0015,2010-01-10
2,1,0,1,0,0,0,9,1,2,0,15,0,79909.0,1,0,109,38,0,USR0015,2010-01-11
2,2,1,1,1,1,1,12,1,7,2,9,2,183025.0,1,2,52,20,0,USR0015,2010-01-12
2,1,0,1,0,0,0,12,1,7,2,5,2,182551.0,1,0,85,37,10,USR0015,2010-01-13
1,2,0,1,0,0,0,6,1,6,2,15,2,240808.0,1,3,110,9,0,USR0015,2010-01-14
1,1,0,1,0,0,0,12,1,4,2,8,2,98439.0,1,1,50,16,5,USR0015,2010-01-15
1,2,0,1,0,0,0,7,1,6,2,7,2,148861.0,1,0,121,39,0,USR0015,2010-01-16
1,1,0,1,0,0,0,9,1,3,1,19,2,153429.0,1,0,89,23,5,USR0015,2010-01-17
2,1,0,1,0,0,0,10,1,4,2,11,0,248199.0,1,3,104,10,10,USR0015,2010-01-18
1,2,1,1,0,0,0,2,1,2,0,10,0,79174.0,1,0,142,6,0,USR0015,2010-01-19
2,2,0,1,0,0,0,5,1,4,0,8,2,85528.0,1,1,85,22,0,USR0015,2010-01-20
1,2,0,1,0,0,0,3,1,5,1,13,2,139397.0,1,1,112,40,10,USR0015,2010-01-21
1,1,1,1,0,0,0,7,1,7,2,15,0,170458.0,1,1,25,31,0,USR0015,2010-01-22
2,2,1,1,1,1,1,10,1,5,1,12,0,149419.0,1,0,127,15,10,USR0015,2010-01-23
1,2,0,1,0,0,0,1,1,1,0,9,2,119917.0,1,2,58,14,10,USR0015,2010-01-24
2,2,0,1,0,0,0,1,1,3,0,19,1,109062.0,1,1,48,27,0,USR0015,2010-01-25
1,2,0,1,1,1,1,11,1,6,2,9,1,209597.0,1,0,50,36,0,USR0015,2010-01-26
1,2,0,1,1,1,1,6,1,3,0,10,2,175601.0,1,3,53,38,0,USR0015,2010-01-27
2,1,0,1,1,1,1,5,1,5,0,13,2,65936.0,1,3,85,22,10,USR0015,2010-01-28
1,2,0,1,1,1,1,2,1,2,1,10,0,144328.0,1,3,117,26,0,USR0015,2010-01-29
2,1,1,1,1,1,1,9,1,3,0,17,0,246851.0,1,3,20,11,0,USR0015,2010-01-30
1,2,1,1,0,0,0,10,1,1,0,18,1,149797.0,1,3,125,24,10,USR0015,2010-01-31
1,2,0,1,1,1,1,5,1,6,2,19,1,205709.0,1,1,149,33,10,USR0015,2010-02-01
2,1,1,1,1,1,1,11,1,7,2,11,0,191924.0,1,2,86,7,5,USR0015,2010-02-02
1,1,0,1,1,1,1,3,1,3,1,12,2,189946.0,1,1,85,9,0,USR0016,2010-01-04
1,2,0,1,0,0,0,10,1,4,0,21,2,125923.0,1,3,72,35,0,USR0016,2010-01-05
2,2,1,1,1,1,1,5,1,2,1,12,2,46403.0,1,1,109,27,10,USR0016,2010-01-06
1,1,1,1,0,0,0,7,1,7,2,6,0,72969.0,1,1,117,5,0,USR0016,2010-01-07
1,1,0,1,0,0,0,4,1,7,2,12,2,117291.0,1,2,33,19,5,USR0016,2010-01-08
2,1,0,1,0,0,0,5,1,4,0,9,2,104042.0,1,0,38,6,0,USR0016,2010-01-09
2,1,0,1,0,0,0,8,1,3,1,10,0,213318.0,1,0,125,23,10,USR0016,2010-01-10
2,2,0,1,0,0,0,2,1,4,0,12,0,197545.0,1,0,99,15,0,USR0016,2010-01-11
2,2,0,1,1,1,1,11,1,6,1,16,2,116925.0,1,3,64,34,10,USR0016,2010-01-12
2,2,0,1,0,0,0,10,1,4,0,12,2,200453.0,1,0,64,12,5,USR0016,2010-01-13
1,1,0,1,0,0,0,3,1,3,1,9,1,113228.0,1,0,96,31,0,USR0016,2010-01-14
2,2,0,1,1,1,1,5,1,3,2,17,0,155047.0,1,1,55,19,0,USR0016,2010-01-15
1,1,0,1,1,1,1,6,1,6,2,17,2,211267.0,1,3,119,25,5,USR0016,2010-01-16
1,2,1,1,0,0,0,5,1,4,2,17,0,240777.0,1,2,49,27,5,USR0016,2010-01-17
1,1,0,1,0,0,0,5,1,2,1,7,0,12758.0,1,1,113,15,10,USR0016,2010-01-18
1,1,0,1,1,1,1,9,1,4,1,10,2,128751.0,1,1,141,30,0,USR0016,2010-01-19
2,2,1,1,0,0,0,4,1,5,0,18,0,116127.0,1,3,98,13,10,USR0016,2010-01-20
2,2,1,1,1,1,1,8,1,3,0,11,2,190384.0,1,0,99,40,0,USR0016,2010-01-21
1,2,0,1,1,1,1,6,1,4,1,19,1,28711.0,1,0,59,25,0,USR0016,2010-01-22
2,1,0,1,1,1,1,3,1,4,0,19,0,58694.0,1,0,148,27,0,USR0016,2010-01-23
2,1,0,1,0,0,0,10,1,6,2,18,2,175474.0,1,3,56,16,0,USR0016,2010-01-24
1,2,0,1,0,0,0,9,1,2,0,20,1,169653.0,1,3,106,27,5,USR0016,2010-01-25
2,2,0,1,1,1,1,6,1,3,2,12,1,96518.0,1,3,68,17,10,USR0016,2010-01-26
2,1,1,1,1,1,1,5,1,1,0,10,0,125099.0,1,1,155,38,10,USR0016,2010-01-27
1,2,0,1,0,0,0,4,1,6,2,12,1,136561.0,1,3,44,21,5,USR0016,2010-01-28
2,2,0,1,0,0,0,4,1,3,0,7,0,174834.0,1,2,84,25,0,USR0016,2010-01-29
2,2,0,1,1,1,1,11,1,3,1,7,2,177790.0,1,2,104,21,0,USR0016,2010-01-30
2,1,1,1,0,0,0,2,1,3,0,10,1,236355.0,1,2,93,31,0,USR0016,2010-01-31
2,2,0,1,0,0,0,7,1,3,1,7,2,31030.0,1,0,125,18,0,USR0016,2010-02-01
1,2,0,1,0,0,0,9,1,5,0,17,0,203826.0,1,1,82,21,10,USR0016,2010-02-02
2,2,0,1,1,1,1,5,1,6,2,11,0,114617.0,1,0,101,10,10,USR0017,2010-01-04
2,1,1,1,1,1,1,4,1,4,0,12,1,60751.0,1,0,82,32,0,USR0017,2010-01-05
2,2,0,1,0,0,0,4,1,4,1,8,2,103878.0,1,3,144,6,0,USR0017,2010-01-06
1,2,0,1,1,1,1,3,1,1,0,14,1,188343.0,1,1,119,29,0,USR0017,2010-01-07
1,1,1,1,0,0,0,8,1,6,2,8,0,10000.0,1,3,114,12,0,USR0017,2010-01-08
2,1,0,1,0,0,0,7,1,4,1,11,0,36171.0,1,3,69,6,10,USR0017,2010-01-09
1,2,0,1,1,1,1,7,1,5,0,12,0,159646.0,1,0,63,40,0,USR0017,2010-01-10
2,2,0,1,1,1,1,6,1,5,2,21,1,243292.0,1,1,52,5,0,USR0017,2010-01-11
1,2,0,1,1,1,1,4,1,2,0,12,2,248156.0,1,2,96,25,10,USR0017,2010-01-12
2,1,0,1,0,0,0,3,1,3,2,12,1,166786.0,1,3,73,11,0,USR0017,2010-01-13
1,1,0,1,1,1,1,5,1,5,0,8,0,48870.0,1,0,35,5,10,USR0017,2010-01-14
1,2,1,1,0,0,0,10,1,7,2,17,0,199861.0,1,2,75,22,0,USR0017,2010-01-15
1,2,0,1,1,1,1,7,1,3,0,19,1,164529.0,1,2,54,20,10,USR0017,2010-01-16
2,2,0,1,1,1,1,6,1,6,2,16,0,230409.0,1,0,71,32,5,USR0017,2010-01-17
1,1,1,1,0,0,0,10,1,6,1,20,0,124592.0,1,2,68,38,5,USR0017,2010-01-18
2,2,0,1,1,1,1,4,1,6,2,15,2,137712.0,1,2,103,19,5,USR0017,2010-01-19
1,1,0,1,0,0,0,7,1,4,1,9,0,81049.0,1,2,21,13,0,USR0017,2010-01-20
1,1,0,1,1,1,1,8,1,6,2,10,0,217088.0,1,3,103,38,0,USR0017,2010-01-21
1,1,1,1,0,0,0,6,1,2,1,19,0,212470.0,1,3,59,26,0,USR0017,2010-01-22
2,1,0,1,1,1,1,10,1,5,2,11,2,148627.0,1,3,135,39,0,USR0017,2010-01-23
1,1,1,1,0,0,0,5,1,2,1,19,2,139211.0,1,0,51,35,0,USR0017,2010-01-24
1,2,1,1,0,0,0,11,1,6,2,8,1,11314.0,1,1,32,36,10,USR0017,2010-01-25
1,2,0,1,0,0,0,10,1,3,0,19,0,95245.0,1,0,56,17,10,USR0017,2010-01-26
1,2,0,1,0,0,0,8,1,5,0,14,0,39767.0,1,2,145,32,0,USR0017,2010-01-27
2,2,0,1,0,0,0,9,1,6,1,11,2,96659.0,1,0,79,8,0,USR0017,2010-01-28
2,1,0,1,1,1,1,9,1,3,2,23,2,187159.0,1,3,93,11,5,USR0017,2010-01-29
2,1,0,1,0,0,0,2,1,4,0,12,0,113491.0,1,1,82,16,0,USR0017,2010-01-30
2,2,0,1,0,0,0,3,1,5,2,11,1,110254.0,1,0,134,32,10,USR0017,2010-01-31
2,1,0,1,0,0,0,2,1,2,1,19,1,173933.0,1,2,83,14,0,USR0017,2010-02-01
2,1,0,1,1,1,1,3,1,3,1,9,2,247941.0,1,2,127,30,0,USR0017,2010-02-02
2,1,0,1,0,0,0,6,1,5,0,14,2,169937.0,1,3,24,25,0,USR0018,2010-01-04
1,1,0,1,0,0,0,8,1,1,0,14,2,167206.0,1,2,54,30,10,USR0018,2010-01-05
1,2,0,1,1,1,1,9,1,7,2,15,0,238122.0,1,2,130,36,0,USR0018,2010-01-06
2,2,0,1,1,1,1,6,1,5,1,8,1,33008.0,1,3,140,16,5,USR0018,2010-01-07
1,1,0,1,0,0,0,8,1,6,2,13,0,112936.0,1,1,130,30,10,USR0018,2010-01-08
2,1,0,1,1,1,1,10,1,3,0,7,2,175350.0,1,2,133,22,10,USR0018,2010-01-09
2,1,0,1,1,1,1,2,1,4,1,11,2,127359.0,1,1,122,8,0,USR0018,2010-01-10
1,1,1,1,0,0,0,5,1,6,2,8,0,240656.0,1,1,125,5,5,USR0018,2010-01-11
2,2,0,1,0,0,0,7,1,3,2,18,2,201458.0,1,2,69,18,5,USR0018,2010-01-12
1,2,0,1,1,1,1,3,1,4,0,6,0,118469.0,1,0,76,24,0,USR0018,2010-01-13
